hemi,mode_k,beta_mean,beta_sem,N_subj,t,p,sig_q05
R,26,0.031198574231582465,0.00509029736192892,49,6.129027837336415,1.5922388057258343e-07,1
R,27,0.45888696378676436,0.019132691145478855,49,23.984444231997212,2.257218828904332e-28,1
R,28,0.18079327864133624,0.013243405483782547,49,13.651570123917896,3.792789757359216e-18,1
R,29,0.02406852366945422,0.005739494217237474,49,4.19349210199899,0.00011751917676278877,1
R,30,0.012663311984581318,0.006277494481816428,49,2.017255773185024,0.04927974551004985,0
R,31,0.03799671058039722,0.005041212865404058,49,7.537216061863665,1.1095456171319908e-09,1
R,32,0.47278436587021067,0.018848941689886996,49,25.08280696331472,3.074385410172024e-29,1
R,33,0.06356613810609721,0.006715359725140812,49,9.465783026949358,1.4809494350181818e-12,1
R,34,0.10539586276363273,0.011435858664189752,49,9.216261398339011,3.4169772161525495e-12,1
R,35,0.08519582413184973,0.008123305731111767,49,10.48782687146132,5.2042757839864e-14,1
R,36,0.11403495972207651,0.00709859714333362,49,16.064436031444348,6.0914731695030596e-21,1
R,37,1.5767025610886103,0.038002867209895985,49,41.4890421920069,2.9315885508031062e-39,1
R,38,0.5154736154909187,0.016345337224178417,49,31.536431975745213,9.646581250107793e-34,1
R,39,0.8101584931987831,0.02941927311580008,49,27.53835861307106,4.622906582365789e-31,1
R,40,0.023774534266141734,0.004441461256225489,49,5.352863144492715,2.4003365422929823e-06,1
R,41,1.0629434305915457,0.03190868253811804,49,33.31204380882088,7.788118719037285e-35,1
R,42,0.06141754085607831,0.005393255497126417,49,11.387841886742102,3.0378831400960898e-15,1
R,43,0.0971507531945356,0.006867662532803692,49,14.146116343150346,9.591851376461358e-19,1
R,44,0.01858709266541478,0.004121265427159549,49,4.510045032024386,4.179788632487435e-05,1
R,45,0.38320965622098696,0.012503784204943108,49,30.6474943856991,3.5708879480415674e-33,1
R,46,0.014268805762834402,0.0036814206450786827,49,3.8758966003814095,0.00032203541671520914,1
R,47,0.37615533489960085,0.01601015062452153,49,23.494802998509726,5.629513573858344e-28,1
R,48,0.4779126865030033,0.020196452639073503,49,23.66319942633882,4.103815260376716e-28,1
R,49,0.7234656604128111,0.018950374169619838,49,38.17685360390563,1.4172698393665798e-37,1
R,50,0.12649132473489544,0.006415751822792221,49,19.715744659188626,1.1706185298712829e-24,1
R,51,0.08180083189583218,0.0056702969501040285,49,14.426198947893099,4.461513806337047e-19,1
R,52,0.013424516760826018,0.0044445580858494755,49,3.0204390406251673,0.004037130411255875,1
R,53,0.013221142002855475,0.005431906544008216,49,2.433978179804906,0.018705015789370654,1
R,54,0.07458777230332403,0.005435647097592021,49,13.721967405935208,3.1129654884285416e-18,1
R,55,-0.0007460045406203767,0.003416318582361126,49,-0.21836503904293064,0.8280704598844878,0
R,56,0.056133514986116226,0.004473423248822919,49,12.548223555838698,9.092162147072016e-17,1
R,57,0.013615375044349433,0.003269187080863768,49,4.164758610495929,0.00012890537664682372,1
R,58,0.07278591799494802,0.00493786054257406,49,14.74037538472186,1.911767783822191e-19,1
R,59,0.15769359370350133,0.00817953889261306,49,19.27903220142573,3.0481861328048348e-24,1
R,60,0.4108090571651554,0.014651914749867118,49,28.03790932300375,2.049505134423931e-31,1
R,61,0.00833859091551494,0.0034916457525393384,49,2.3881549007228484,0.02091580034454562,1
R,62,0.40585846579780777,0.014838043492067117,49,27.35255938660595,6.27701805800194e-31,1
R,63,0.4583711375819995,0.013558211279101229,49,33.80764085661784,3.94379310346645e-35,1
R,64,0.07719430015445032,0.006854856923553505,49,11.261256218085059,4.501724575474861e-15,1
R,65,0.006039783513829859,0.0021568937321965373,49,2.800223035410773,0.0073365636066826286,1
R,66,0.2698767631069794,0.012852364432043923,49,20.99821900740023,7.736192007342853e-26,1
R,67,0.3371053717677043,0.013959217747393397,49,24.149302480122994,1.6652801479916772e-28,1
R,68,0.23251469093993965,0.009549067460940861,49,24.34946573484886,1.153830625266719e-28,1
R,69,-0.00186732646926109,0.0016084046885713036,49,-1.1609804936093404,0.25139117587194343,0
R,70,0.2668811085439765,0.01184888200549195,49,22.523737549270663,3.6194598869591704e-27,1
R,71,0.004682432031251299,0.002404178352729568,49,1.9476225738140975,0.057322028891890406,0
R,72,0.454673284125238,0.012356574772572824,49,36.7960614080894,7.843741740023585e-37,1
R,73,0.0005408788481020812,0.002602478447310379,49,0.2078322103535847,0.8362392886355168,0
R,74,0.032944393028342664,0.003749832284743799,49,8.785564400407187,1.469792398406143e-11,1
R,75,0.3131707713995511,0.01111742267805647,49,28.169368069245625,1.6581096311484906e-31,1
R,76,0.043069455626912764,0.003581055384601233,49,12.027028627402462,4.30338348467126e-16,1
R,77,0.08756317160669465,0.005656600423390315,49,15.479822694319491,2.7222946369533216e-20,1
R,78,0.09260685054938142,0.006055415082514033,49,15.29322916554446,4.42556791102526e-20,1
R,79,0.4420122478977535,0.015423992030266991,49,28.657447892243386,7.606960006970232e-32,1
R,80,0.046080009691167274,0.004157800191309116,49,11.082785985600387,7.865361295861436e-15,1
R,81,0.03884746436629513,0.002995608685040092,49,12.968137180365805,2.66507353636779e-17,1
R,82,0.06774401586208997,0.004612825224031075,49,14.686014009195336,2.2118461258050543e-19,1
R,83,0.04743606769960162,0.0046409785413230745,49,10.221134891539123,1.2316889895613936e-13,1
R,84,0.2593254150624178,0.010731670887316996,49,24.164495704848367,1.6193955841328382e-28,1
R,85,0.07493631187687207,0.00491937403526813,49,15.232895758614069,5.1829059992611056e-20,1
R,86,0.0050168008207427985,0.0023237347765707244,49,2.1589386496794587,0.03588339720894102,1
R,87,0.006934876637392819,0.001801068752174402,49,3.8504230496589598,0.00034865976477932073,1
R,88,0.2966574968084033,0.012186300267675485,49,24.343524309449027,1.1664222047218877e-28,1
R,89,0.018035986970611324,0.0023738362642402935,49,7.597822664649299,8.971036279040185e-10,1
R,90,0.025483265114965663,0.0022144961965944775,49,11.507477481403958,2.098776878895739e-15,1
R,91,0.06693869811089508,0.004781582337767165,49,13.999277515767544,1.4382153367401465e-18,1
R,92,0.019485308895780058,0.00409124815061208,49,4.762680770870601,1.799976418291851e-05,1
R,93,0.15799237466298832,0.007075347943965326,49,22.32997951680136,5.288931406129051e-27,1
R,94,0.07111503086808185,0.005136686650949525,49,13.844533587606739,2.210296682756862e-18,1
R,95,0.06501750954275999,0.004421744555920067,49,14.704040163448859,2.1073730483451807e-19,1
