subject,run,hemi,mode_k,beta,p,source_file
sub-EN078,7,R,37,-6.775060506508329,0.006222687026522,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,38,-2.0949925809656147,0.0294856714184758,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,39,-1.5552489866260004,0.0341540271931595,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,40,-0.1750097669046867,0.101263192850338,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,41,-4.289374229828549,0.0053164421927347,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,42,-0.384750930895204,0.0182194582338802,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,43,-0.3156994610515473,0.0059522088676411,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,44,-0.1210961128120327,0.1569366732526306,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,45,-1.3280023314545444,0.00599518127198,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,46,0.0626594486734748,0.1244263941816581,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,47,-1.920637789123062,0.0045042058416263,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,48,-1.8618233681669327,0.0025299618483263,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,49,-3.535762295007701,0.0041496699930791,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,50,-0.6642370634695965,0.0033132955416839,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,51,-0.4889950945932241,0.0090135646055142,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,52,-0.0911305797050755,0.203192500100435,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,53,-0.0326797925840395,0.5177004363542768,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,54,-0.0020019163006013,0.9910963389196178,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,55,0.1126767913900716,0.0500153300649199,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,56,-0.4420084770942719,0.0133300751207636,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,57,-0.0017657586206132,0.9727600801475512,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,58,-0.0684714166484866,0.4579980844928524,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,59,-0.2470765922715559,0.0408443345101574,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,60,-2.3906052851444595,0.0057874412073303,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,61,0.0401843017987358,0.2860626262807785,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,62,-1.6406889497305823,0.0051151036078874,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,63,-1.7937422239041587,0.00762325980607,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,64,-0.1902407492299383,0.0146592580743866,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,65,0.0974350543175947,0.1379600965681641,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,66,-1.3545137732299108,0.0072274331335866,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,67,-2.1985427427307287,0.0076584899086849,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,68,-1.3783356531644322,0.0073061296658634,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,69,0.047649284714457,0.2273535192510948,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,70,-0.9326456359599474,0.0019915416716237,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,71,0.1539415739021784,0.0027418785777715,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,72,-2.4886309318128967,0.0061091706441904,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,73,0.1800841807264557,0.0413624131560351,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,74,-0.2095924447922259,0.0072445715814003,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,75,-1.0694024088245124,0.0247136086900599,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,76,0.0225017098494769,0.8028253438170825,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,77,-0.297670283986049,0.0035506124648201,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,78,-0.5303260821253301,0.0028711439174015,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,79,-1.891912251939972,0.0068850344140469,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,80,-0.3208349655550025,0.0026662659945937,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,81,-0.3668596845572612,0.012957212056854,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,82,-0.5972030656612491,0.0037850195230576,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,83,-0.078663912203557,0.7990398998305397,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,84,-1.5390651136385791,0.0073920631179318,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,85,-0.3160756826799354,0.0019329028015722,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,86,0.0091582122736896,0.7835387817765266,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,87,0.1370984767512708,0.0096139482397688,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,88,-2.014180464935518,0.006365168421968,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,89,-0.3899883222029912,0.0060964462180527,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,90,-0.2342429378332438,0.0131254777129617,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,91,-0.7124620658163223,0.0111593010151299,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,92,-0.0219551076385433,0.6121896214211242,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,93,-0.6985891893992602,0.0079519047208455,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,94,-0.2537778358047154,0.0004387095497066,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,95,-0.2413541349187989,0.0084923361183084,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,96,0.2561071731744656,0.02149291229274,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,97,-0.1611303895174204,0.0002894881537413,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,98,0.005310973952958,0.919956772972208,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,99,-0.1257523429093988,0.1643213255850464,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,100,0.0086728232694103,0.8669750941944528,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,101,-0.4925549085175667,0.0125441163992943,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,102,-0.0359000435134118,0.2448926541689437,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,103,-0.3070563448287047,0.0040434415355932,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,104,-0.1060700178381306,0.3813899520690634,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,105,-0.0052745208127701,0.9011018015270528,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,106,0.1575589166429215,0.0046713279564444,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,107,0.01817095517991,0.6117078998657561,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,108,-0.0923700771254464,0.0384072359441902,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,109,0.0124774251104199,0.7323707251448689,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,110,-1.5866762203438267,0.0049715013103505,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,111,-2.354781262516398,0.0047976591023702,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,112,-0.3415342274876982,0.0108074646826218,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,113,-0.0035524034426281,0.9154697441197917,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,114,0.0676703873352444,0.0293408468062561,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,115,-0.0594093394443071,0.2368554249235933,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,116,0.1442567464854112,0.0189815079129017,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,117,0.0597041680242477,0.0215894650177462,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,118,0.1379864265591201,0.0222851711142992,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,7,R,119,-0.0517084857504233,0.581100806423736,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-7.csv
sub-EN078,8,R,0,-2085.764566262344,0.0088573682372163,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,1,-3.517652995179048,0.2231321470073783,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,2,-10.778241868040094,0.0941815729465519,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,3,-171.58820136413513,0.0084890282194889,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,4,-4.501103304811112,0.1476811980595644,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,5,-0.4696316906159126,0.6369950523998136,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,6,-19.94642254378891,0.0184735370612671,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,7,-1.602290719376429,0.4179609422279485,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,8,-19.968991625353585,0.0085843017745858,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,9,-1.1462380506354306,0.2199145418984982,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,10,-6.844465158222244,0.007546236058519,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,11,-17.88358003328568,0.0117960309877979,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,12,-4.500594415921821,0.007963779523684,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,13,-2.887002443544108,0.0035631548036923,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,14,-16.454982396474833,0.0092058588066259,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,15,-3.708444882454108,0.0070613973467502,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,16,-3.3925243169221497,0.007663435920217,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,17,-10.276545280331494,0.0076290199254943,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,18,-0.5709831571642535,0.1964608972362506,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,19,-0.7270781157156467,0.2188387653261656,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,20,-3.208621540438779,0.0076774448930155,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,21,-1.230378711331832,0.0458327415288335,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,22,-4.132783765885803,0.0074360783169891,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,23,-0.587789888671833,0.0245656032714447,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,24,-0.1316745169032545,0.4722230757086342,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,25,-0.5258349231898957,0.1170664377820014,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,26,-0.6924285484890965,0.0057576237572772,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,27,-3.127022522344295,0.008944065313095,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,28,-1.576917662120963,0.0075861024797162,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,29,0.0539660191368714,0.3806183926976086,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,30,-0.1971944394884706,0.1515667230885392,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,31,0.0837205561300508,0.3721305733613507,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,32,-1.136299877658206,0.0093409151933489,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,33,-0.0006546205721536,0.9938165532324016,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,34,-0.0482013865310602,0.7496106366778804,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,35,-0.4638012841766761,0.0319317799351895,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,36,-1.0254973566955876,0.0142656800865495,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,37,-7.62782047837379,0.0088044535702135,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,38,-2.566441975665436,0.0098403880856585,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,39,-1.9706940893492768,0.0072316263040197,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,40,-0.0562878220934339,0.6023376473722631,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,41,-3.520164147344238,0.0075188144273123,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,42,-0.4107298155256335,0.0095002924045435,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,43,0.0269802280451158,0.7490413515476562,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,44,-0.0143978042528327,0.8616718187292306,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,45,-0.6645067977465533,0.0096984162509456,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,46,0.1091733577369557,0.0212252384220778,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,47,-1.2999160754465997,0.0481706886111877,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,48,-1.1612645060236044,0.0107200390267682,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,49,-2.947293241713071,0.0086333464204091,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,50,-0.9064678786413596,0.0063461062200586,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,51,-0.8338874189540815,0.0004858524835428,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,52,-0.0659758293991943,0.429549052255189,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,53,-0.0258816493428181,0.7089214609495331,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,54,-0.3419341941781312,0.0093862046562061,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,55,-0.0951057717733029,0.0940755990975755,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,56,-0.0339987555113073,0.6287291301242306,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,57,-0.0453392597689773,0.1760717094975379,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,58,-0.0538961821869155,0.3686154841373456,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,59,-0.6761477168023264,0.0053840401578308,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,60,-2.106742869905065,0.0138995264187166,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,61,-0.1400166193297792,0.0410949080896661,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,62,-0.7806125166122301,0.0179595324480986,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,63,-1.409438078309658,0.0110771293904602,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,64,-0.4403654774716066,0.0079222926105234,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,65,0.0556843581225572,0.4421765094284127,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,66,-0.8471781966354222,0.007837012607639,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,67,-1.6498165232785995,0.0062407667071766,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,68,-1.1422987299089773,0.0074309845511008,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,69,0.0005303360978927,0.9894602140569816,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,70,-0.4546894317558225,0.0326052318652696,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,71,-0.0060872143167678,0.91814844652253,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,72,-2.0666095668927675,0.0115077249078105,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,73,-0.2292345886195469,0.000542381492601,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,74,-0.5912593736251388,0.0110437117303328,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
sub-EN078,8,R,75,-1.1620132605323883,0.0115400965083062,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN078/glm_curvature/per_run/curvature_R_run-8.csv
