subject,run,hemi,mode_k,beta,p,metric
sub-EN057,15,L,67,0.201703958602804,0.3774367882207448,mean
sub-EN057,15,L,68,0.6245561613931846,0.3884767411086289,mean
sub-EN057,15,L,69,-0.0223120093879429,0.3657667037004799,mean
sub-EN057,15,L,70,0.4547820767791743,0.3900007013924608,mean
sub-EN057,15,L,71,0.1039367172821328,0.3744755628295512,mean
sub-EN057,15,L,72,-0.0203538577505914,0.6137288240139942,mean
sub-EN057,15,L,73,0.0224679522251015,0.5603854507827255,mean
sub-EN057,15,L,74,0.408414891828957,0.3892649132888579,mean
sub-EN057,15,L,75,0.0596264446379504,0.1734284138325166,mean
sub-EN057,15,L,76,0.1829991817491451,0.3793258829022614,mean
sub-EN057,15,L,77,0.1525513735877325,0.3823858049546217,mean
sub-EN057,15,L,78,0.9888470051267664,0.3754195514958943,mean
sub-EN057,15,L,79,0.0682344772700027,0.2566214785477423,mean
sub-EN057,15,L,80,0.0586600357395854,0.3183234990078136,mean
sub-EN057,15,L,81,0.0758726955249077,0.3505170630086573,mean
sub-EN057,15,L,82,0.230741334244403,0.3990045013441716,mean
sub-EN057,15,L,83,0.1555107364758367,0.3697086606592578,mean
sub-EN057,15,L,84,0.1964387810566583,0.4375073873030071,mean
sub-EN057,15,L,85,-0.0178997675647285,0.6135939215680558,mean
sub-EN057,15,L,86,0.1411551937704513,0.4593433094279637,mean
sub-EN057,15,L,87,0.0452352150785433,0.0125823811820822,mean
sub-EN057,15,L,88,0.2014689183106357,0.4108857071620039,mean
sub-EN057,15,L,89,0.0228638942465217,0.5012526505958582,mean
sub-EN057,15,L,90,0.0914105177912008,0.45060638290626,mean
sub-EN057,15,L,91,0.0508056832608472,0.3313454175122856,mean
sub-EN057,15,L,92,0.0544620965451538,0.4356074194610931,mean
sub-EN057,15,L,93,0.361491942672178,0.350785195212245,mean
sub-EN057,15,L,94,0.0247539235440126,0.5629596537933439,mean
sub-EN057,15,L,95,0.017094166455816,0.1857312530650432,mean
sub-EN057,15,L,96,0.2117487217318849,0.4407562119047702,mean
sub-EN057,15,L,97,0.2181668412360835,0.4257052496329423,mean
sub-EN057,15,L,98,0.1583412059106625,0.314618736591558,mean
sub-EN057,15,L,99,0.0514254128066183,0.4437670064647337,mean
sub-EN057,15,L,100,0.0565060690763023,0.3454338536857018,mean
sub-EN057,15,L,101,0.4828846630481859,0.3938435273235587,mean
sub-EN057,15,L,102,0.1307503637799298,0.4426002636961136,mean
sub-EN057,15,L,103,0.075511045452905,0.3850801491433435,mean
sub-EN057,15,L,104,0.0263365741831589,0.2744127508441473,mean
sub-EN057,15,L,105,0.2315484112274431,0.4139335665388883,mean
sub-EN057,15,L,106,0.0854131779576744,0.4528247015905514,mean
sub-EN057,15,L,107,0.0135100410050776,0.6323956936152713,mean
sub-EN057,15,L,108,0.0666487591897793,0.5037537615193881,mean
sub-EN057,15,L,109,0.0085180744393016,0.7066759994169948,mean
sub-EN057,15,L,110,0.014547503447516,0.1463549202757179,mean
sub-EN057,15,L,111,0.4077547550844643,0.3629423139251566,mean
sub-EN057,15,L,112,0.5782067379520676,0.3722846165873582,mean
sub-EN057,15,L,113,0.0337627093673592,0.3775970969837551,mean
sub-EN057,15,L,114,0.0022137976863669,0.8238298755562008,mean
sub-EN057,15,L,115,0.0342531267920362,0.4437745742761899,mean
sub-EN057,15,L,116,-0.0024463260791661,0.852158106847637,mean
sub-EN057,15,L,117,0.07596909242731,0.3417573359972464,mean
sub-EN057,15,L,118,0.0137881375920656,0.30214359388035,mean
sub-EN057,15,L,119,0.2415865723421609,0.3426051708893256,mean
sub-EN057,15,R,0,992.9551186056595,0.3797577134372577,mean
sub-EN057,15,R,1,-0.3626214777766158,0.1270050367706853,mean
sub-EN057,15,R,2,8.928827079814571,0.3881146637172976,mean
sub-EN057,15,R,3,72.04168682158885,0.3826428914649946,mean
sub-EN057,15,R,4,4.294734800248985,0.3705653943069512,mean
sub-EN057,15,R,5,-0.0494034408886564,0.3907035961340704,mean
sub-EN057,15,R,6,10.744463478364844,0.3814575952255846,mean
sub-EN057,15,R,7,0.1291690072174608,0.7172230861694012,mean
sub-EN057,15,R,8,10.638618356952776,0.374477293548018,mean
sub-EN057,15,R,9,0.1179798445414624,0.3833350838155713,mean
sub-EN057,15,R,10,1.8297348268457796,0.404142871779193,mean
sub-EN057,15,R,11,8.618365039927252,0.3699075752160322,mean
sub-EN057,15,R,12,2.6888621150680883,0.391608992813185,mean
sub-EN057,15,R,13,1.5147017770567883,0.4144055687148983,mean
sub-EN057,15,R,14,4.052320178767809,0.3879554529899143,mean
sub-EN057,15,R,15,1.2862537186663088,0.4105017180404919,mean
sub-EN057,15,R,16,1.1800907577819042,0.3629930729653225,mean
sub-EN057,15,R,17,5.150634299878773,0.3855683770079506,mean
sub-EN057,15,R,18,0.1660759437207494,0.3523125826859974,mean
sub-EN057,15,R,19,0.1802295833695968,0.6222353574573285,mean
sub-EN057,15,R,20,0.8300410625973574,0.3918749009110085,mean
