subject,run,hemi,mode_k,beta,p,metric
sub-EN057,16,L,17,-0.8572178904153195,0.6629755683032134,chord
sub-EN057,16,L,18,-0.4498504581179444,0.4137715217740686,chord
sub-EN057,16,L,19,-0.8381611695921881,0.7776165686684166,chord
sub-EN057,16,L,20,-0.3218008760401653,0.7195098894690868,chord
sub-EN057,16,L,21,-0.0943032724455277,0.8468137547470208,chord
sub-EN057,16,L,22,-0.2974641943908022,0.632371235142821,chord
sub-EN057,16,L,23,-0.0046981142237673,0.9262487714358354,chord
sub-EN057,16,L,24,-0.1316703214591776,0.3642027114045915,chord
sub-EN057,16,L,25,0.1138991964684615,0.343765989551278,chord
sub-EN057,16,L,26,-0.540990389976044,0.7129845884364505,chord
sub-EN057,16,L,27,-0.0582660949890308,0.6896992415110432,chord
sub-EN057,16,L,28,-0.1136580334526101,0.768329241220322,chord
sub-EN057,16,L,29,-0.0481365582837372,0.568514652012854,chord
sub-EN057,16,L,30,0.0248947670052493,0.692182135651414,chord
sub-EN057,16,L,31,0.0139222347250944,0.8156983560720721,chord
sub-EN057,16,L,32,-0.3114767473740024,0.6488031392260019,chord
sub-EN057,16,L,33,-0.658500296572613,0.7778978827868069,chord
sub-EN057,16,L,34,-0.096614943225452,0.7609944970078668,chord
sub-EN057,16,L,35,-0.1516478038762277,0.0020854418664377,chord
sub-EN057,16,L,36,-0.7965388272943932,0.7211898027715042,chord
sub-EN057,16,L,37,0.0124726063651574,0.6541761199821325,chord
sub-EN057,16,L,38,-0.2405932975585785,0.7914439001657223,chord
sub-EN057,16,L,39,-0.1773928919942156,0.7414030299150912,chord
sub-EN057,16,L,40,-0.0879478216049998,0.200883153157923,chord
sub-EN057,16,L,41,-0.6720246458190066,0.7775010250114127,chord
sub-EN057,16,L,42,0.0318214196040761,0.4253941232871628,chord
sub-EN057,16,L,43,0.0592872030955659,0.1833014994251069,chord
sub-EN057,16,L,44,-0.0421422748330975,0.6097570187079245,chord
sub-EN057,16,L,45,-0.0351374304349448,0.8210363779045798,chord
sub-EN057,16,L,46,-0.2087062997312556,0.7822954210136719,chord
sub-EN057,16,L,47,-0.0652036541279546,0.585971690365634,chord
sub-EN057,16,L,48,-1.152683618872693,0.7539424635871992,chord
sub-EN057,16,L,49,-0.0943199863249124,0.8085038144521108,chord
sub-EN057,16,L,50,-0.0539816944719002,0.2589383740712232,chord
sub-EN057,16,L,51,-0.0794160946940876,0.6399164580946525,chord
sub-EN057,16,L,52,-0.0331897983412361,0.6859636449726559,chord
sub-EN057,16,L,53,-0.3000144548338047,0.6942622955705352,chord
sub-EN057,16,L,54,-0.1187010902263272,0.664984995454299,chord
sub-EN057,16,L,55,-0.0167347776295918,0.4891767446104134,chord
sub-EN057,16,L,56,0.0190696229525583,0.7902382290809141,chord
sub-EN057,16,L,57,-0.0389196502147202,0.7194910717468416,chord
sub-EN057,16,L,58,-0.0092615892295502,0.9483672953576172,chord
sub-EN057,16,L,59,-0.0661888366495637,0.8294772684132089,chord
sub-EN057,16,L,60,-0.1261942564722262,0.8070031918172026,chord
sub-EN057,16,L,61,-0.0677399300274848,0.6793195862005561,chord
sub-EN057,16,L,62,-0.1340870660546776,0.7954496956794298,chord
sub-EN057,16,L,63,-0.3323048050991663,0.7481873116765949,chord
sub-EN057,16,L,64,-0.0666355151635387,0.6723870673146777,chord
sub-EN057,16,L,65,-0.0569432429445085,0.640283834318995,chord
sub-EN057,16,L,66,-0.017798585600552,0.9151791864518491,chord
sub-EN057,16,L,67,-0.0031297630064996,0.9813176042975522,chord
sub-EN057,16,L,68,-0.2900009395735059,0.7668110915537265,chord
sub-EN057,16,L,69,-0.0301815298961246,0.4508018928878878,chord
sub-EN057,16,L,70,-0.141764302132618,0.7995159536877394,chord
sub-EN057,16,L,71,-0.0676981292730803,0.7420082062597397,chord
sub-EN057,16,L,72,-0.0435406149057692,0.1885068619247629,chord
sub-EN057,16,L,73,0.0307998633335674,0.3728417586278774,chord
sub-EN057,16,L,74,-0.1991342876673154,0.7338297621237155,chord
sub-EN057,16,L,75,-0.1220463696688233,0.0166350129392473,chord
sub-EN057,16,L,76,-0.1042151060215916,0.6642314507962421,chord
sub-EN057,16,L,77,-0.1256233404521293,0.6369229769562467,chord
sub-EN057,16,L,78,-0.3266974488169081,0.7652030890742183,chord
sub-EN057,16,L,79,-0.0483148022200699,0.3877543235368466,chord
sub-EN057,16,L,80,-0.0258964960862004,0.6582531534916309,chord
sub-EN057,16,L,81,-0.0614372928064893,0.7114353395347672,chord
sub-EN057,16,L,82,-0.0771307297932487,0.7881472090908993,chord
sub-EN057,16,L,83,-0.0573020178161132,0.8215505927211024,chord
sub-EN057,16,L,84,-0.0574210124364843,0.7265321131946907,chord
sub-EN057,16,L,85,-0.0410705700179793,0.2276390938851812,chord
sub-EN057,16,L,86,-0.0870258645357938,0.7395623802711118,chord
sub-EN057,16,L,87,0.0102165309239525,0.3749989185859952,chord
sub-EN057,16,L,88,-0.131674654933211,0.6601700136733428,chord
sub-EN057,16,L,89,-0.0240241236268845,0.5174194523139625,chord
sub-EN057,16,L,90,-0.0930260970054061,0.0398725282621364,chord
sub-EN057,16,L,91,-0.003749321552311,0.857608760172495,chord
sub-EN057,16,L,92,-0.0521056323911647,0.6939618848313927,chord
