hemi,mode_k,beta_mean,beta_sem,N_subj,t,p,sig_q05
L,78,0.4871389451316718,0.015000107873126584,49,32.47569612511952,2.5085110991959563e-34,1
L,79,0.016986052365346442,0.0028805807416165076,49,5.896745791549765,3.6035992007175174e-07,1
L,80,0.006279268436685806,0.0028641703700467845,49,2.1923515801831432,0.03323512589924373,1
L,81,0.055803844141053854,0.004468627259458261,49,12.48791651237858,1.0864557653199277e-16,1
L,82,0.06381456143508879,0.004745217324658858,49,13.448185208182542,6.7343544407344256e-18,1
L,83,0.09360940577778443,0.005670083810658877,49,16.509351343592716,1.99881709655422e-21,1
L,84,0.12081163750190116,0.0046393391080722666,49,26.040699911695114,5.7400006918274595e-30,1
L,85,0.004077607879062024,0.0024805768994113466,49,1.6438143401358212,0.10674961635454772,0
L,86,0.09557550786827085,0.004937606218962254,49,19.35664847091799,2.5682666304248583e-24,1
L,87,0.019342148540435308,0.0032119730209545162,49,6.021890101270936,2.3215674401428196e-07,1
L,88,0.1331077127410973,0.0048662267325368155,49,27.353372552722558,6.268595801013997e-31,1
L,89,0.029556994872991592,0.003976474710321596,49,7.432964378290031,1.5999851083312067e-09,1
L,90,0.03947483473519581,0.003154797928945338,49,12.51263492124594,1.0099172115358803e-16,1
L,91,0.02368578885873515,0.00350753741485581,49,6.75282571710182,1.760294217285734e-08,1
L,92,0.04427653851947697,0.005728656048403968,49,7.728957393385947,5.668169661223372e-10,1
L,93,0.2117668151100215,0.010283377078150746,49,20.59311970188916,1.798268973437994e-25,1
L,94,0.03455698542456753,0.0030214349506420407,49,11.437275992728004,2.6068196957700707e-15,1
L,95,0.003498653034991045,0.0018015926251466572,49,1.941977884543261,0.05802074068359106,0
L,96,0.13931714641939308,0.007077514789335247,49,19.684472666778902,1.2529588974072479e-24,1
L,97,0.04974195046895084,0.003436369640914108,49,14.475145478156124,3.906685371966162e-19,1
L,98,0.06681390205388195,0.005259613859340691,49,12.703195299256679,5.765536595471039e-17,1
L,99,0.01805592388065161,0.002011334638253678,49,8.977085929534079,7.664114273406792e-12,1
L,100,0.021540437931954856,0.0026539888233223447,49,8.116250431299811,1.4703976265863317e-10,1
L,101,0.19996139783969571,0.0072595731632352474,49,27.544511687321084,4.576458131741968e-31,1
L,102,0.11984834234196981,0.00580191156325282,49,20.656699268055938,1.5739076701781794e-25,1
L,103,0.036817528669365523,0.0037344272278196614,49,9.858949290829097,4.024271464547397e-13,1
L,104,0.008078093536711786,0.002268707552738963,49,3.5606588107661885,0.000846595938634037,1
L,105,0.11449360417877194,0.005812784068691406,49,19.69686174916646,1.2196546236362753e-24,1
L,106,0.046712459071189275,0.0037330144289497292,49,12.513334721915786,1.0078318263914602e-16,1
L,107,0.018974443340620383,0.001997638540048987,49,9.498436759312366,1.3281524026063065e-12,1
L,108,0.02273599187763488,0.002425659563039583,49,9.373117408588248,2.018522724457064e-12,1
L,109,0.007312276488044438,0.0020184652369338125,49,3.622691317266523,0.0007020151443404292,1
L,110,-0.00027889875160720684,0.00216792576502865,49,-0.12864774066815018,0.8981739171572682,0
L,111,0.1392642013073888,0.006423410009319162,49,21.680727387064287,1.9234405245937856e-26,1
L,112,0.2654513705933602,0.009812185375644036,49,27.053236402592624,1.0314275884444098e-30,1
L,113,0.007517295471520241,0.0022558904295696377,49,3.3322963619976593,0.001664373023555727,1
L,114,0.002473970332025514,0.0017954866526671766,49,1.3778828867095487,0.1746295827317192,0
L,115,0.009301895451979951,0.0023174574694649276,49,4.013836531864225,0.00020866848388046653,1
L,116,0.0023881713953814243,0.0018526417041415787,49,1.2890627421603809,0.20355409844063044,0
L,117,0.02332430190851009,0.003163950553214096,49,7.371892043260953,1.9831306898240268e-09,1
L,118,0.002818252105176289,0.0019626005300203164,49,1.4359784694173683,0.15749392273575527,0
L,119,0.09889073134264723,0.006369884373838271,49,15.52472942033312,2.423271519212883e-20,1
R,0,506.6371225503882,10.554905350777153,49,48.00015781411861,3.1519637422507635e-42,1
R,1,0.0390458762362169,0.10346021041149235,49,0.37739993066822225,0.7075400037970918,0
R,2,4.127586121267633,0.14287688516990965,49,28.889110483890345,5.276985715061973e-32,1
R,3,37.97696595056046,0.5776343971381255,49,65.74567951409465,1.0924848921950673e-48,1
R,4,1.4088301478995313,0.08874296651095241,49,15.875400646265946,9.843950235094476e-21,1
R,5,-0.019823276637921446,0.025910469237079698,49,-0.7650682222903532,0.44797632962001876,0
R,6,5.732740471865331,0.1827127998002767,49,31.375691676400276,1.2191782954400256e-33,1
R,7,0.22620280570498633,0.04539667042612775,49,4.9828060864745005,8.547668817077514e-06,1
R,8,4.886268140043017,0.14131243451686695,49,34.57776491324828,1.394846787390126e-35,1
R,9,0.038744658131658026,0.01732216169336524,49,2.236710337746014,0.029986551985481624,1
R,10,1.1904594892545108,0.032690936842698526,49,36.41558193889443,1.270150864645334e-36,1
R,11,4.377085385638159,0.08470917706708961,49,51.671914864330574,9.786429379512544e-44,1
R,12,1.1980733739502833,0.039530671604518015,49,30.30743787852453,5.9452614634206685e-33,1
R,13,0.8117007732011627,0.025705652134919012,49,31.576743081282657,9.097963670542148e-34,1
R,14,2.859989093908961,0.0698359324084409,49,40.952973566416965,5.3815303616986055e-39,1
R,15,0.6468790327125673,0.025585543218852733,49,25.282989975210445,2.155140764666001e-29,1
R,16,0.8285744025741427,0.030596660425638456,49,27.080550329598697,9.85530494258457e-31,1
R,17,2.703847203829449,0.08574731170708598,49,31.532734379659953,9.698564111274613e-34,1
R,18,0.09239776561021433,0.011712976182568665,49,7.888495986845885,3.2470543484274365e-10,1
R,19,0.2134809206031636,0.01982062226920209,49,10.770646738719046,2.107776134371737e-14,1
R,20,0.4653643083092485,0.016530637812185323,49,28.15162449244469,1.706135148608951e-31,1
R,21,0.5044120379107455,0.02174878443350266,49,23.192654258586053,9.97439603155326e-28,1
R,22,0.8302395259996972,0.02056124123438697,49,40.378862177405445,1.0400999126773753e-38,1
R,23,0.2708141420775397,0.016787084788269842,49,16.13229131163822,5.132316183073449e-21,1
R,24,0.07261214637542618,0.009984792926232989,49,7.27227363770887,2.815705045205063e-09,1
R,25,0.01391589942175317,0.006065550134808236,49,2.294251817637169,0.02619358125129555,1
R,26,0.027455437738627485,0.005025431705782177,49,5.463299343425108,1.6371811149223357e-06,1
R,27,0.41306809379933496,0.015549558125082593,49,26.56461942368802,2.344628486905633e-30,1
R,28,0.16488937314880828,0.012378756961276853,49,13.32034982709606,9.686313015630051e-18,1
R,29,0.020840314957135148,0.005494774916510524,49,3.792751345376284,0.00041700742833840267,1
R,30,0.009826160671090043,0.006349600723807153,49,1.5475241827801705,0.12830547406937948,0
R,31,0.034087912710238956,0.004723341664929491,49,7.216905980640683,3.4219595863342797e-09,1
R,32,0.4267737740537294,0.016150413763930695,49,26.424943675861652,2.9721994496010146e-30,1
R,33,0.05697830472940152,0.006308851681027264,49,9.031485856729446,6.374360112893453e-12,1
R,34,0.09646514039030804,0.011057176968680554,49,8.724210588610951,1.812124732125731e-11,1
R,35,0.07761132249789657,0.007655374265321188,49,10.138148679350078,1.6132506385929037e-13,1
R,36,0.10249699895815947,0.00636019650591029,49,16.115382419853365,5.355931657995176e-21,1
R,37,1.430014258498333,0.03216908362139788,49,44.4530616827124,1.159875467447359e-40,1
R,38,0.47224622426032586,0.015126413684527242,49,31.219972830928523,1.5312170567994816e-33,1
R,39,0.7329105128426937,0.0254022215386552,49,28.85222112276304,5.592429805356548e-32,1
R,40,0.021247421982000306,0.004378572114485195,49,4.852591535882115,1.3293635634542864e-05,1
R,41,0.9641495259386478,0.028118503808605106,49,34.28879191088358,2.0549556430282755e-35,1
R,42,0.05602001562374508,0.005164726684937245,49,10.84665637527841,1.6560681373994025e-14,1
R,43,0.08714259406454036,0.006254006576025139,49,13.933882704665397,1.7240003085571532e-18,1
R,44,0.016659329666654288,0.00398533504366971,49,4.180157874835618,0.00012267601325513693,1
R,45,0.34702340338625937,0.010350628625596181,49,33.52679493572994,5.792764863982046e-35,1
R,46,0.012647045059053622,0.0033866094192763693,49,3.7344268243829446,0.0004991649694594809,1
R,47,0.3421613791065409,0.014811946459528774,49,23.100365643464954,1.1893379280408648e-27,1
R,48,0.43261529201783194,0.017992323832860955,49,24.044436729607373,2.0203094456886e-28,1
R,49,0.6567147480562231,0.016486663562489078,49,39.833089670756614,1.9620152549152682e-38,1
R,50,0.11507944516989672,0.0057127739496122525,49,20.144232238999688,4.651384096311974e-25,1
R,51,0.07340597653336849,0.005250066963570177,49,13.981912429446536,1.5090497952711914e-18,1
R,52,0.008856636120419212,0.004393213958510657,49,2.015981057162465,0.0494177110544296,0
R,53,0.011510988493286746,0.0051406644011695365,49,2.2392024833731448,0.029812688835557925,1
R,54,0.06772095798893144,0.0053773895606469045,49,12.593649246565754,7.953190992582641e-17,1
R,55,-0.0014252213736311889,0.0030049719785495217,49,-0.4742877417176891,0.6374453198010896,0
R,56,0.05008009080030466,0.0041898061460536136,49,11.952841982313476,5.384495057434661e-16,1
R,57,0.012319528788952927,0.003201987911851147,49,3.8474626163815553,0.0003518882668063783,1
R,58,0.06615408922359069,0.004742099751416374,49,13.950379091842539,1.6468720183100558e-18,1
R,59,0.14225701658413792,0.007299671880028371,49,19.48813849747792,1.9236436940280463e-24,1
R,60,0.3715630342811079,0.012852001003022539,49,28.910909219017608,5.099170834306272e-32,1
R,61,0.007456625546102332,0.003345183387882373,49,2.229063307295286,0.030525666196053295,1
