subject,run,hemi,mode_k,beta,p,source_file
sub-EN057,16,L,26,-4.11312083032933,0.0048784103396428,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,27,-0.4308813112118699,0.0029393415209295,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,28,-1.0719273901446504,0.0051738875091598,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,29,-0.1500875741417978,0.0747138740650816,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,30,-0.0058741462578506,0.925582939234422,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,31,-0.0043263617608434,0.9422617235219396,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,32,-2.076865615863225,0.0022138971400717,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,33,-6.5093257990937925,0.0050106592073496,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,34,-0.8471947954593817,0.0072946624324963,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,35,-0.0133209217621995,0.7885082678738172,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,36,-6.360325606147182,0.0041192417145773,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
sub-EN057,16,L,37,-0.0187648499509601,0.5002450077451157,/home/whinzen/eigenmode_fingerprints/pang_out/sub-EN057/glm_curvature/per_run/curvature_L_run-16.csv
