boundary_idx,run_id,prev_sentence_id,cur_sentence_id,boundary_onset,pre_window_size,post_window_size,pre_entropy,post_entropy,pre_id,post_id,entropy_post_minus_pre,id_post_minus_pre
8372,6,789,790,55.733,4,3,1.0499245016892724,0.6669006773821065,2.7207056219742927,1.9010826382440622,-0.38302382430716597,-0.8196229837302305
8375,6,790,791,57.556,3,4,0.6669006773821065,1.0613581464308486,1.9010826382440622,2.8055284952960666,0.3944574690487421,0.9044458570520044
8388,6,793,794,63.22,4,2,1.0397943357901531,-0.0,2.6680189585139784,1.0,-1.0397943357901531,-1.6680189585139784
8390,6,794,795,64.668,2,4,-0.0,1.0613581464308486,1.0,2.8055284952960666,1.0613581464308486,1.8055284952960666
8397,6,795,796,67.405,4,4,1.0671209484623534,0.8527658769384351,2.8296901873606477,1.9868058826981627,-0.2143550715239183,-0.842884304662485
8403,6,796,797,70.188,4,4,0.62124133574062,1.0725130035974608,1.592144068349293,2.859518334119092,0.4512716678568408,1.267374265769799
8412,6,797,798,73.355,4,4,1.0686472475407054,1.043158247955902,2.8365184427953616,2.6959179635959947,-0.02548899958480333,-0.1406004791993669
8417,6,798,799,75.388,4,4,1.022629287363094,1.0841970847117304,2.600627859452224,2.9157338875722734,0.06156779734863638,0.3151060281200495
8423,6,799,800,77.821,4,4,1.0843175532492153,1.0056513634091846,2.914654582318199,2.5545814224223315,-0.07866618984003071,-0.3600731598958675
8429,6,800,801,79.589,4,4,0.9937180583449269,1.0266252568984924,2.463903299605159,2.64316266333681,0.0329071985535655,0.17925936373165108
8436,6,801,802,81.922,4,4,1.0073619322297656,1.0069327506114767,2.5363309701309027,2.5771607820134252,-0.00042918161828886525,0.04082981188252255
8457,6,802,803,88.165,4,4,1.0237654239547824,1.0492022036870599,2.5888189264189116,2.7319519807482866,0.025436779732277426,0.14313305432937495
8466,6,803,804,91.378,4,4,1.0126931079300459,1.0620377295457208,2.577802488788747,2.801508690182663,0.04934462161567499,0.22370620139391617
8477,6,804,805,94.783,4,4,1.061875864392834,1.0346719340530626,2.786237315219592,2.6432265055709725,-0.02720393033977153,-0.14301080964861956
8487,6,805,806,98.774,4,4,1.0776511346182924,1.0482767221801241,2.8783712423821584,2.7397321063095728,-0.029374412438168296,-0.1386391360725856
8508,6,806,807,106.289,4,3,1.0223987353127013,0.6895732956926977,2.5824157673645143,1.9858227140642224,-0.33282543962000366,-0.5965930533002919
8511,6,807,808,107.478,3,4,0.6895732956926977,1.0259676467481686,1.9858227140642224,2.6323398388662893,0.336394351055471,0.6465171248020669
8531,6,808,809,115.217,4,4,1.0869424275629864,1.0530027801761848,2.9295746492169754,2.7680101401069424,-0.033939647386801663,-0.16156450911003306
8538,6,809,810,118.004,4,4,1.0134278492290678,1.0516149685832696,2.5552341535693404,2.7466001959073147,0.038187119354201826,0.19136604233797438
8558,6,810,811,125.349,4,4,1.0243336835820314,1.039966059795291,2.603308211877012,2.676987078543922,0.015632376213259747,0.07367886666690993
8571,6,811,812,129.635,4,4,1.059879346856122,1.082083905886328,2.7792504330690346,2.9066919098089286,0.022204559030206017,0.12744147673989392
8594,6,812,813,138.422,4,4,1.075152318660187,1.0567039266356502,2.8626850816739506,2.765122804356324,-0.018448392024536853,-0.09756227731762657
8599,6,813,814,139.526,4,4,1.0252026016980522,1.0018346610037903,2.6005781920061106,2.487892482395381,-0.023367940694261957,-0.11268570961072966
8605,6,814,815,142.054,4,4,0.9920346812585559,1.0714808166524583,2.4582991304031676,2.847079364012198,0.07944613539390244,0.38878023360903047
8613,6,815,816,144.903,4,4,1.063509473964095,1.0789654109282705,2.8117370531993684,2.8910178030201887,0.015455936964175576,0.07928074982082034
8636,6,816,817,153.367,4,4,1.069732882560739,0.9781395948100671,2.8305787277558667,2.4635406343009323,-0.09159328775067199,-0.36703809345493443
8641,6,817,818,155.53,4,4,0.9685765535625717,0.9005547167120493,2.4608092366798506,2.236664664149408,-0.06802183685052232,-0.2241445725304425
8648,6,818,819,158.045,4,4,1.063933711766001,1.0481436585199806,2.8003128726899527,2.7455121050987525,-0.015790053246020452,-0.05480076759120012
8652,6,819,820,160.013,4,4,1.0481436585199806,1.0739838918682956,2.7455121050987525,2.8587040542506506,0.025840233348314978,0.11319194915189801
8659,6,820,821,162.526,4,4,1.0659069734461961,1.012268228004297,2.817369968133212,2.5359917046891267,-0.05363874544189917,-0.28137826344408534
8670,6,821,822,167.303,4,4,1.0868720996829366,0.9847098906361362,2.9307624240681895,2.4132960292512435,-0.1021622090468004,-0.517466394816946
8679,6,822,823,170.731,4,4,1.05202155271345,1.0334630327908993,2.738533322114009,2.6355165970655805,-0.018558519922550643,-0.10301672504842863
8692,6,823,824,175.608,4,4,1.0368998959406484,1.0736374868450986,2.6578805173734543,2.8548404951228306,0.03673759090445028,0.19695997774937624
8696,6,824,825,177.88,4,4,1.0736374868450986,1.0859303717857856,2.8548404951228306,2.9234711296662454,0.012292884940686921,0.06863063454341489
8704,6,825,826,180.754,4,4,1.0584224453359525,1.0231223136080083,2.775267598995121,2.592965402104118,-0.03530013172794422,-0.18230219689100302
8709,6,826,827,182.557,4,4,1.0366061668230437,1.0459408055090327,2.6678977148869367,2.737632220780189,0.009334638685988939,0.06973450589325214
8713,6,827,828,184.351,4,4,1.0459408055090327,1.0356523191391316,2.737632220780189,2.683227070782584,-0.010288486369901095,-0.05440514999760504
8724,6,828,829,188.655,4,4,1.0644780082561638,1.025140643842674,2.8172539133309704,2.6384064762128663,-0.039337364413489784,-0.17884743711810414
8728,6,829,830,190.347,4,4,1.025140643842674,1.0718929210092338,2.6384064762128663,2.853108622527213,0.04675227716655983,0.2147021463143468
8734,6,830,831,193.009,4,4,1.0642261342419268,1.0163639504961701,2.820088975119357,2.5549994090942842,-0.04786218374575668,-0.2650895660250727
8739,6,831,832,194.658,4,4,0.9795879375439269,0.9835175229104847,2.3953293891243566,2.496459564632343,0.003929585366557742,0.10113017550798631
8747,6,832,833,197.85,4,3,1.0677216436173593,0.6895732956926977,2.8240051989659247,1.9858227140642224,-0.3781483479246617,-0.8381824849017023
8750,6,833,834,198.794,3,4,0.6895732956926977,1.070333575041458,1.9858227140642224,2.84761502581876,0.38076027934876033,0.8617923117545374
8755,6,834,835,200.812,4,4,1.0643450174410236,0.9992282303292113,2.8119252283851988,2.479433697597229,-0.06511678711181235,-0.33249153078796967
8759,6,835,836,203.205,4,4,0.9992282303292113,1.064779861797949,2.479433697597229,2.8040481488924724,0.06555163146873766,0.32461445129524336
8764,6,836,837,206.002,4,4,1.0881248405031954,1.0345363998356278,2.9394918193852178,2.6683630865291903,-0.053588440667567516,-0.27112873285602745
8780,6,837,838,212.582,4,4,1.029719362547565,1.0606440232616294,2.624819807121591,2.8020119531425314,0.030924660714064522,0.17719214602094047
8785,6,838,839,214.954,4,4,1.0474191968178463,1.039919830176017,2.7297121161779154,2.7009347882149695,-0.007499366641829264,-0.028777327962945964
8794,6,839,840,218.425,4,4,1.0886257656069267,1.0271918644283682,2.9400001458619665,2.648702536579141,-0.061433901178558514,-0.29129760928282566
8806,6,840,841,222.44,4,4,1.0804364297663636,1.0657420859466054,2.8987908287274315,2.8221416829152073,-0.014694343819758204,-0.07664914581222426
8811,6,841,842,225.348,4,4,1.0509402245972526,1.0022673543575267,2.7260069842414896,2.494608280184498,-0.048672870239725885,-0.23139870405699137
8821,6,842,843,229.7,4,4,1.0394782403963854,1.0786033851988641,2.6898418322729887,2.8856950937614982,0.03912514480247875,0.19585326148850957
8825,6,843,844,232.436,4,4,1.0786033851988641,1.0295983013180543,2.8856950937614982,2.634008383597184,-0.04900508388080982,-0.2516867101643143
8840,6,844,845,238.008,4,4,1.070925061178454,1.013140937472488,2.844882057145849,2.574251747957359,-0.05778412370596597,-0.27063030918849007
8849,6,845,846,240.921,4,4,1.0418049366004394,1.0359809743713453,2.699702251923754,2.683112896020987,-0.005823962229094093,-0.016589355902767
8853,6,846,847,243.038,4,4,1.0359809743713453,1.0731582750638284,2.683112896020987,2.8561972642662097,0.03717730069248315,0.17308436824522255
8878,6,847,848,250.863,4,4,1.059142747021227,1.0355087588974679,2.7765697599964185,2.675884688058036,-0.023633988123759053,-0.10068507193838272
8887,6,848,849,255.668,4,4,1.059773423878903,1.0556902754977284,2.7795301872014204,2.760283453021109,-0.004083148381174517,-0.01924673418031153
8895,6,849,850,258.707,4,2,1.0431706973630095,-0.0,2.6955741638729434,1.0,-1.0431706973630095,-1.6955741638729434
8897,6,850,851,260.179,2,4,-0.0,1.0799252533466452,1.0,2.8962562087364576,1.0799252533466452,1.8962562087364576
8901,6,851,852,261.774,4,4,1.0799252533466452,1.0695284438018282,2.8962562087364576,2.830954092249689,-0.010396809544817032,-0.06530211648676865
8907,6,852,853,264.031,4,4,1.0865448732366163,1.0683513235917437,2.929684183509218,2.8282203014602922,-0.01819354964487263,-0.10146388204892576
8919,6,853,854,267.871,4,4,1.0693383706210984,1.0802528881497138,2.8408250654558036,2.893646717499552,0.010914517528615386,0.05282165204374856
8929,6,854,855,271.478,4,4,1.0495011678326658,1.0482821369723418,2.7200652034219455,2.736973817944402,-0.001219030860323933,0.0169086145224564
8942,6,855,856,276.653,4,4,1.0272479410166024,1.0515601040881177,2.6151258738383603,2.7375040418577994,0.02431216307151529,0.12237816801943913
8952,6,856,857,279.7,4,4,1.0477202616571468,1.014597220061448,2.7109104331326908,2.567919329942151,-0.0331230415956989,-0.14299110319053954
8958,6,857,858,282.213,4,4,1.0704532609757034,0.8930134445710811,2.836067714718958,2.1019305382267355,-0.17743981640462225,-0.7341371764922227
8963,6,858,859,284.481,4,4,0.9679118228849759,1.009512426298268,2.3794545474275166,2.564545939347226,0.04160060341329208,0.18509139191970947
8973,6,859,860,288.666,4,4,1.0635658486595156,1.0582412753913408,2.804507874149518,2.7714685616537125,-0.005324573268174815,-0.03303931249580572
8980,6,860,861,291.493,4,4,1.0654221948720723,1.0493816824973508,2.809649489750429,2.727066508017957,-0.016040512374721594,-0.08258298173247214
8988,6,861,862,294.541,4,4,1.059860101785002,1.047477267547603,2.78420422652976,2.7154781449882823,-0.012382834237399054,-0.06872608154147786
9004,6,862,863,300.033,4,3,1.07758315066323,0.6406224450300494,2.878155910303435,1.8129129347340134,-0.4369607056331807,-1.0652429755694215
9007,6,863,864,301.927,3,4,0.6406224450300494,0.8852058573521906,1.8129129347340134,2.1211168537041285,0.2445834123221412,0.3082039189701151
9011,6,864,865,303.702,4,4,0.8852058573521906,1.0324502050807014,2.1211168537041285,2.666028174422244,0.1472443477285108,0.5449113207181155
9018,6,865,866,306.992,4,4,0.951330175885577,1.0682602725646226,2.279077125652747,2.8353653319510697,0.11693009667904564,0.5562882062983228
9025,6,866,867,310.158,4,4,1.0588127210130827,1.0470256715722794,2.7886974879410884,2.7284337614302734,-0.011787049440803221,-0.06026372651081502
9033,6,867,868,313.964,4,4,1.0549388076404749,1.0274729842896366,2.7496227987735335,2.6065894434862384,-0.027465823350838248,-0.1430333552872951
9082,6,868,869,330.286,4,4,1.0487650301150753,1.0842063150894825,2.714978464732152,2.9136361534848043,0.03544128497440724,0.1986576887526521
9091,6,869,870,334.397,4,4,1.0187685684224919,1.0569057283457668,2.595264002672447,2.775813358827876,0.03813715992327493,0.18054935615542922
9104,6,870,871,338.9,4,4,0.9829379146444523,0.9859301345292926,2.4589805522465937,2.504359668681737,0.0029922198848402193,0.04537911643514336
9116,6,871,872,342.908,4,4,1.0043860837846956,1.0734975445188097,2.5743371978685285,2.853156197728059,0.06911146073411412,0.2788189998595305
9127,6,872,873,346.401,4,4,1.0326690898575457,1.001262545483567,2.6521144036603634,2.506641392401975,-0.03140654437397861,-0.1454730112583884
9143,6,873,874,351.778,4,4,1.0196957374712787,1.0821593877235052,2.5923682315628267,2.9032114542358523,0.062463650252226444,0.31084322267302555
9151,6,874,875,354.676,4,4,1.048173293993953,1.073157603134526,2.7247783983658382,2.8596890020704757,0.024984309140573036,0.13491060370463748
9163,6,875,876,358.824,4,4,1.0220089703139954,1.0373271174763437,2.607298763455572,2.6958797893866255,0.01531814716234825,0.08858102593105333
9169,6,876,877,361.327,4,4,0.98690216654131,1.0304843533082755,2.4301725181016325,2.672512369536118,0.04358218676696546,0.24233985143448544
9174,6,877,878,363.101,4,4,0.9864971594790763,1.0568766965829317,2.422406880632379,2.7844935247586053,0.07037953710385536,0.36208664412622626
9179,6,878,879,364.78,4,4,1.019768237569339,1.0761117997466654,2.5679706061183696,2.8722842102625155,0.05634356217732628,0.3043136041441459
9193,6,879,880,369.458,4,3,1.0863233751507764,0.6655976172793912,2.9273115604773197,1.8964693645692152,-0.4207257578713852,-1.0308421959081044
9196,6,880,881,372.23,3,4,0.6655976172793912,1.0560138972373467,1.8964693645692152,2.753202156508255,0.3904162799579556,0.85673279193904
9222,6,881,882,380.271,4,4,1.0734192534278466,1.0280729531038317,2.8506321342153416,2.6416628669304645,-0.04534630032401488,-0.20896926728487708
9227,6,882,883,382.889,4,4,1.0651164922095124,1.0546952087330212,2.810790486594523,2.7568963139196807,-0.010421283476491183,-0.05389417267484209
9243,6,883,884,387.816,4,4,1.0225287003587764,1.03133378862917,2.612811221645307,2.6456108627252695,0.008805088270393613,0.03279964107996225
9255,6,884,885,392.294,4,4,1.026181198425262,1.065383166823934,2.6278815034786382,2.807991902671801,0.03920196839867196,0.18011039919316296
9274,6,885,886,397.386,4,4,0.8956910378444205,0.9992722206250098,2.16639619940673,2.4787254353457895,0.10358118278058925,0.3123292359390595
9283,6,886,887,401.043,4,4,1.0692086384900745,1.0819226982434795,2.841407061290053,2.904671959521629,0.012714059753405005,0.063264898231576
9320,6,887,888,413.537,4,4,1.072953532839712,1.0696043308220853,2.8568715042558708,2.8369265920968165,-0.0033492020176266735,-0.01994491215905425
9331,6,888,889,418.578,4,4,1.0749759854613208,1.0434544448891288,2.8606472692505363,2.689799945011723,-0.03152154057219203,-0.17084732423881333
9339,6,889,890,421.036,4,4,0.9924973763456403,1.043862059921956,2.529220444298857,2.6977283530510543,0.05136468357631563,0.16850790875219746
9349,6,890,891,423.97,4,4,1.0164779872164849,1.0300852755452723,2.566956567140363,2.6534815208982856,0.013607288328787437,0.08652495375792268
9357,6,891,892,427.602,4,4,1.0684664978833363,1.079656618337564,2.82800334178093,2.8957651470569266,0.011190120454227737,0.06776180527599651
9366,6,892,893,430.146,4,4,1.052662954047379,1.0754905005516253,2.7404028979706774,2.867123437660781,0.022827546504246232,0.12672053969010344
9374,6,893,894,432.435,4,4,1.0625720931917018,0.9927619398864823,2.801804040924131,2.505633316829748,-0.06981015330521945,-0.2961707240943827
9383,6,894,895,434.43,4,4,1.0382948214048147,1.076045889835573,2.6644893128684104,2.8749091157123887,0.03775106843075826,0.21041980284397832
9387,6,895,896,435.35,4,3,1.076045889835573,0.6881431997679875,2.8749091157123887,1.9802151610206475,-0.3879026900675854,-0.8946939546917412
9390,6,896,897,437.605,3,4,0.6881431997679875,1.072711115635848,1.9802151610206475,2.8469878379092597,0.38456791586786043,0.8667726768886121
9404,6,897,898,442.098,4,4,1.0377723957321732,1.013361307512017,2.6853486538316402,2.551044300191643,-0.024411088220156252,-0.13430435363999704
9426,6,898,899,449.528,4,4,1.0134435369958734,1.0575452752695609,2.5934247441436424,2.7639359335675646,0.04410173827368746,0.17051118942392218
9433,6,899,900,452.8,4,4,1.0672013891318781,1.0669422506291564,2.824069070164149,2.813304830391534,-0.0002591385027217452,-0.010764239772615092
9438,6,900,901,455.627,4,4,1.0704092464962542,1.0670674338296806,2.845495408276629,2.820127445197211,-0.003341812666573629,-0.025367963079418132
9450,6,901,902,459.474,4,4,1.033570898378451,1.0704071311985255,2.651811144930669,2.8338410611234535,0.03683623282007442,0.1820299161927843
9457,6,902,903,462.761,4,4,1.0824209337251434,1.0423444260434938,2.903640962730951,2.681970367420348,-0.04007650768164961,-0.22167059531060307
9465,6,903,904,466.128,4,4,1.0428489825656295,1.0719481811429792,2.697335337446592,2.8467303499881234,0.02909919857734966,0.14939501254153154
9469,6,904,905,467.682,4,4,1.0719481811429792,1.0853238145661528,2.8467303499881234,2.9237556043271216,0.013375633423173605,0.0770252543389982
9476,6,905,906,469.561,4,4,1.0596243897130886,1.0336702457042033,2.793505866207853,2.681181194879845,-0.025954144008885294,-0.11232467132800794
9483,6,906,907,472.573,4,4,1.0807654146237669,1.0866458344984042,2.898383405585268,2.9315674639253753,0.005880419874637388,0.03318405834010729
9498,6,907,908,477.814,4,4,1.0524634139162232,1.029844883935516,2.7588163059495017,2.6442213074227308,-0.022618529980707125,-0.11459499852677091
9519,6,908,909,484.206,4,4,1.0746318434652284,1.0518870131296327,2.8650846558815877,2.7461607712964953,-0.02274483033559571,-0.1189238845850924
9523,6,909,910,485.854,4,4,1.0518870131296327,1.016308251191979,2.7461607712964953,2.6188791970996372,-0.03557876193765375,-0.12728157419685804
9529,6,910,911,487.578,4,4,0.9603596434238499,1.0720859263910194,2.382742855179044,2.847873473723694,0.11172628296716947,0.46513061854465
9535,6,911,912,489.85,4,4,1.0831827689738067,1.0626493974825437,2.9124471297724064,2.7902440243959443,-0.020533371491262997,-0.12220310537646206
9541,6,912,913,492.158,4,4,1.0702762717259278,1.0527683877146943,2.8362364454715694,2.7539648083874644,-0.017507884011233488,-0.08227163708410501
9546,6,913,914,494.605,4,4,1.078146209351221,1.0180401791850848,2.8880387336536195,2.5629508571539144,-0.06010603016613625,-0.32508787649970516
9559,6,914,915,498.472,4,4,1.0412510884772266,1.0616176935278223,2.6919581728305344,2.795273818246548,0.020366605050595732,0.10331564541601379
9563,6,915,916,500.715,4,4,1.0616176935278223,1.0693804715688495,2.795273818246548,2.833105545028025,0.007762778041027207,0.03783172678147695
9567,6,916,917,503.176,4,4,1.0693804715688495,1.0476947403844048,2.833105545028025,2.7303420102724147,-0.021685731184444723,-0.1027635347556104
9577,6,917,918,506.094,4,4,1.0585409892849238,0.9555980816057694,2.767541869483446,2.326814504693821,-0.10294290767915437,-0.44072736478962504
9585,6,918,919,509.046,4,4,0.9962033236059571,1.009624943705193,2.5096018162507754,2.5792566580579286,0.013421620099235865,0.0696548418071532
9594,6,919,920,513.282,4,4,1.082971146063256,1.075125369019907,2.9060398680558874,2.864159232067436,-0.0078457770433491,-0.0418806359884516
9604,6,920,921,516.61,4,4,1.015006992458255,1.0388224177950725,2.567171450437398,2.6993902531022935,0.023815425336817464,0.13221880266489539
9617,6,921,922,521.386,4,4,1.0634883971277156,0.9769926620871706,2.811875178784561,2.4892312775300343,-0.08649573504054497,-0.3226439012545268
9631,6,922,923,526.148,4,4,1.0830844093348513,1.0696979058562082,2.9104284384355914,2.84060740701733,-0.01338650347864312,-0.06982103141826146
9635,6,923,924,528.182,4,4,1.0696979058562082,0.985677187641631,2.84060740701733,2.4385763430340637,-0.08402071821457713,-0.40203106398326627
9640,6,924,925,529.767,4,4,1.0532868119209227,1.0342436353289237,2.7681517837028693,2.652371204573659,-0.019043176591998945,-0.11578057912921036
9647,6,925,926,532.197,4,4,0.996435790234182,1.0298990154941636,2.5248772028163162,2.6431796736001485,0.03346322525998158,0.11830247078383227
9652,6,926,927,534.387,4,4,1.0376403739641646,1.0489204952433882,2.679857604564023,2.7472484280312166,0.01128012127922351,0.0673908234671936
9663,6,927,928,538.239,4,4,1.0732235136684527,0.9244686672990666,2.8602049386794413,2.1833034155451942,-0.14875484636938607,-0.676901523134247
9676,6,928,929,543.585,4,4,1.033581271023876,0.9601425751223468,2.657896192447463,2.388407609968956,-0.0734386959015293,-0.2694885824785067
9690,6,929,930,548.182,4,2,1.0807276146412945,-0.0,2.8934570211795942,1.0,-1.0807276146412945,-1.8934570211795942
9692,6,930,931,549.326,2,4,-0.0,1.046547439769435,1.0,2.731201493669954,1.046547439769435,1.7312014936699538
9702,6,931,932,553.442,4,4,1.0348466845814062,1.0760531479306739,2.6521490443715345,2.8713917306249432,0.0412064633492677,0.2192426862534087
9708,6,932,933,556.279,4,4,1.0537350448201406,0.9667246275234666,2.75047617944883,2.3641158264044653,-0.08701041729667403,-0.38636035304436467
9721,6,933,934,561.245,4,4,1.023032080836355,1.0461232444409954,2.611561185828721,2.7084150680407757,0.023091163604640252,0.09685388221205482
9734,6,934,935,565.882,4,2,1.06118932740254,-0.0,2.79108251992153,1.0,-1.06118932740254,-1.7910825199215301
9736,6,935,936,567.85,2,4,-0.0,1.0502902171174795,1.0,2.757273221026322,1.0502902171174795,1.7572732210263222
9744,6,936,937,570.893,4,4,1.058449263621659,1.0171307294428868,2.7838608186835434,2.590505975060827,-0.04131853417877207,-0.19335484362271638
9752,6,937,938,574.249,4,4,1.0928105972693596,1.0438555147942243,2.966343789257392,2.7271631899717037,-0.04895508247513525,-0.23918059928568836
9759,6,938,939,577.281,4,4,1.0757751011058136,1.0693804872545505,2.8651733558901853,2.833105667347724,-0.0063946138512631645,-0.03206768854246134
9763,6,939,940,579.32,4,4,1.0693804872545505,1.0722973885904177,2.833105667347724,2.855471590610726,0.0029169013358671947,0.02236592326300224
9787,6,940,941,588.674,4,4,1.0710496055692116,1.0635612104640968,2.8455435630791093,2.7946843694568373,-0.007488395105114787,-0.05085919362227198
9793,6,941,942,591.032,4,4,1.0519634275598468,1.070458964812502,2.736208143917015,2.833172467285145,0.01849553725265518,0.09696432336812988
9798,6,942,943,593.375,4,4,1.082376159765247,1.038619349350626,2.9064437675951065,2.681263157606865,-0.043756810414621095,-0.22518060998824163
9807,6,943,944,596.946,4,4,1.0082583003150352,1.0148335102446002,2.532003437219126,2.569231488785906,0.006575209929565062,0.037228051566779996
9815,6,944,945,599.83,4,4,1.0069050155273487,1.0565815642523788,2.550659245551871,2.762202662140808,0.049676548725030134,0.21154341658893694
9825,6,945,946,603.497,4,4,1.0688866035883486,1.0400727653243078,2.8366365037713015,2.6885223732809242,-0.028813838264040825,-0.14811413049037725
9830,6,946,947,604.846,4,4,1.0598471207335627,1.0078884155685484,2.7753324347310824,2.531795356046692,-0.05195870516501433,-0.24353707868439045
9838,6,947,948,606.825,4,4,1.0755774205618134,1.033130571950714,2.8640550384844192,2.642447276491773,-0.042446848611099375,-0.22160776199264642
9847,6,948,949,609.11,4,3,1.0283161970403938,0.657037287778646,2.642013579184575,1.8668101437402895,-0.3712789092617478,-0.7752034354442854
9850,6,949,950,610.48,3,4,0.657037287778646,1.0384499993996306,1.8668101437402895,2.6641548439899423,0.38141271162098456,0.7973447002496528
9857,6,950,951,613.365,4,4,1.0795491237516357,1.063360565327909,2.887508017881355,2.8045685747048648,-0.016188558423726684,-0.08293944317649027
9862,6,951,952,615.473,4,4,1.0313732492713261,1.0735899062727152,2.6395368498741787,2.8522890331433732,0.0422166570013891,0.21275218326919454
9866,6,952,953,618.156,4,4,1.0735899062727152,1.0725434008676267,2.8522890331433732,2.8456214173583807,-0.0010465054050885492,-0.006667615784992531
9873,6,953,954,620.989,4,4,1.0428219763127387,1.0768279094485134,2.7108550780128975,2.8805027839549435,0.03400593313577471,0.16964770594204603
9899,6,954,955,629.848,4,4,0.9131230921322829,1.0537700355683635,2.2409265370894134,2.758290659424,0.14064694343608053,0.5173641223345866
9927,6,955,956,638.028,4,4,1.067072456922792,1.0333421390352677,2.8259718196711576,2.6735905051707887,-0.03373031788752434,-0.15238131450036896
9936,6,956,957,641.739,4,4,1.0539802120177286,1.0723049270882492,2.7437266957593756,2.849121637106574,0.01832471507052058,0.1053949413471984
9941,6,957,958,644.287,4,4,1.0873657169217033,0.3659202576002754,2.935622709999548,1.231697442137668,-0.7214454593214279,-1.70392526786188
9950,6,958,959,648.303,4,4,1.0588571424985502,1.0333830483395465,2.7714095385033795,2.6605343762869187,-0.025474094159003702,-0.11087516221646077
9957,6,959,960,650.866,4,4,1.043456698267697,1.0602457052449468,2.698632996702598,2.7801769484378482,0.016789006977249832,0.08154395173525009
9969,6,960,961,654.907,4,3,1.0596217140377056,0.6915082656582427,2.7726369626484364,1.9934693173352314,-0.3681134483794628,-0.779167645313205
9972,6,961,962,655.972,3,4,0.6915082656582427,1.0667494981150674,1.9934693173352314,2.814172000834279,0.3752412324568246,0.8207026834990476
9978,6,962,963,658.105,4,4,1.0475535819466184,1.0194532859217367,2.7115921655902864,2.5706701833937315,-0.028100296024881732,-0.14092198219655483
9989,6,963,964,662.95,4,4,1.073020030491094,1.0551947308352538,2.852152913337013,2.7502025864851896,-0.01782529965584012,-0.10195032685182337
9995,6,964,965,665.412,4,4,1.0515523492451704,1.0555296099230411,2.7415711020710987,2.7525096622982113,0.003977260677870742,0.010938560227112593
10011,6,965,966,671.313,4,4,1.0414548363282754,1.0818436179705946,2.708994831770049,2.906344471501221,0.04038878164231918,0.19734963973117203
10018,6,966,967,674.2,4,4,1.0823753501122053,1.094940517054074,2.9072899048846574,2.9782568469114485,0.01256516694186871,0.0709669420267911
10025,6,967,968,676.104,4,4,1.028820459254649,0.9961349584247052,2.6353238424362595,2.4681542172797957,-0.032685500829943814,-0.16716962515646383
10066,7,969,970,12.527,4,4,1.0205277403465889,1.0705239705556095,2.6096372621245565,2.8460067226795447,0.049996230209020665,0.2363694605549882
10070,7,970,971,14.39,4,4,1.0705239705556095,0.9757414814961307,2.8460067226795447,2.4559438510176803,-0.09478248905947884,-0.3900628716618644
10077,7,971,972,16.793,4,4,1.0374169144931116,1.0726179952820982,2.669733256740051,2.848667047174773,0.03520108078898665,0.1789337904347219
10082,7,972,973,19.575,4,2,1.07858261362899,-0.0,2.883153785260807,1.0,-1.07858261362899,-1.8831537852608071
10084,7,973,974,21.073,2,2,-0.0,-0.0,1.0,1.0,0.0,0.0
10086,7,974,975,22.411,2,2,-0.0,-0.0,1.0,1.0,0.0,0.0
10088,7,975,976,24.628,2,4,-0.0,1.082540490645526,1.0,2.90473186727174,1.082540490645526,1.9047318672717402
10094,7,976,977,26.716,4,4,1.0280774319659485,1.053722542561925,2.660542403201587,2.7460219897710423,0.025645110595976517,0.08547958656945509
10101,7,977,978,29.528,4,4,0.9965539507274687,1.0105546975134554,2.489137744361831,2.5601623335219754,0.014000746785986729,0.0710245891601442
10108,7,978,979,32.271,4,4,1.0846072852610273,1.0804143663383754,2.9157825386015146,2.897752397109195,-0.004192918922651945,-0.01803014149231963
10114,7,979,980,35.123,4,3,0.9788249043415685,0.6653424118785111,2.4466898165091795,1.895568953439873,-0.3134824924630575,-0.5511208630693065
10117,7,980,981,36.537,3,3,0.6653424118785111,0.6653424118785111,1.895568953439873,1.895568953439873,0.0,0.0
10120,7,981,982,37.936,3,3,0.6653424118785111,0.6653424118785111,1.895568953439873,1.895568953439873,0.0,0.0
10123,7,982,983,40.138,3,4,0.6653424118785111,1.0585787059063896,1.895568953439873,2.7752722895710007,0.3932362940278785,0.8797033361311277
10128,7,983,984,42.511,4,4,1.0246795286099144,1.0498750246987067,2.598863461115323,2.7525602217690865,0.025195496088792346,0.1536967606537636
10134,7,984,985,45.473,4,4,1.0134172430021955,1.0407595767648865,2.544500232606349,2.6911752364895216,0.027342333762691018,0.14667500388317256
10164,7,985,986,55.749,4,4,0.888588196590323,0.9862644954855837,2.1212561054292904,2.4558871984386377,0.09767629889526075,0.33463109300934724
10177,7,986,987,60.115,4,4,1.072866587550493,1.0832403044776528,2.848351740578002,2.9128516324478846,0.010373716927159826,0.06449989186988248
10219,7,987,988,73.361,4,4,1.0756754506617652,1.0491899089741787,2.868187543173929,2.716712695253186,-0.026485541687586434,-0.15147484792074328
10246,7,988,989,81.67,4,4,1.0249549394723942,1.08215475715287,2.6235540858119393,2.9020946700925925,0.05719981768047577,0.2785405842806532
10257,7,989,990,84.825,4,4,1.0275976730392655,0.9886866312375573,2.64207201182672,2.4334745646602856,-0.038911041801708235,-0.20859744716643425
