subject,run,hemi,mode_k,model,beta_boundary,p_boundary,beta_wordrate,p_wordrate,beta_content_density,p_content_density,beta,p,metric,control_model
sub-EN078,10,L,94,boundary_plus_wordrate_content,-0.1579249716072339,0.2125738834142705,0.1082939319321425,0.3796432871547485,-0.3150033759880541,0.0132777593192344,-0.1579249716072339,0.2125738834142705,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,95,boundary_plus_wordrate_content,-0.025138136894812,0.2955259935997524,0.0202686679382688,0.3861957648574142,-0.0415998462584682,0.0838907165553962,-0.025138136894812,0.2955259935997524,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,96,boundary_plus_wordrate_content,-0.932078144547004,0.1683433868541694,0.4413862939472517,0.5022737046912086,-1.7497435920675428,0.0100217849161478,-0.932078144547004,0.1683433868541694,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,97,boundary_plus_wordrate_content,-0.0815346844377351,0.0446605061665604,0.0099222759968279,0.8011070706273766,-0.0695964677764117,0.0861129472164344,-0.0815346844377351,0.0446605061665604,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,98,boundary_plus_wordrate_content,-0.1042700949836787,0.1395111518151371,0.0390487253384196,0.5691208579412963,-0.1132134310445331,0.1086445880904296,-0.1042700949836787,0.1395111518151371,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,99,boundary_plus_wordrate_content,-0.0933851568339778,0.1435356666047966,0.0592169919476088,0.3402005949022725,-0.1225923816538134,0.0551028940968505,-0.0933851568339778,0.1435356666047966,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,100,boundary_plus_wordrate_content,-0.2186896831425998,0.0019885505875481,0.0079559394460849,0.9071762986546452,-0.1388031585222949,0.0483830086882431,-0.2186896831425998,0.0019885505875481,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,101,boundary_plus_wordrate_content,-0.4214171223541245,0.1623223394333803,0.2323945665072319,0.4281230365611862,-0.6828017406294759,0.023952074196892,-0.4214171223541245,0.1623223394333803,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,102,boundary_plus_wordrate_content,-0.3169330499769303,0.1857502687567536,0.1569527461057631,0.5003924213438031,-0.4900883284205234,0.0411366376415189,-0.3169330499769303,0.1857502687567536,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,103,boundary_plus_wordrate_content,0.1757256161553912,0.2921584007994453,0.1047569408755961,0.518677495305371,0.0049080533323468,0.9764947652589938,0.1757256161553912,0.2921584007994453,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,104,boundary_plus_wordrate_content,-0.0167601661444583,0.6774472614252727,-0.0206256667926292,0.5991168534765933,-0.0094992101259549,0.8135416861571924,-0.0167601661444583,0.6774472614252727,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,105,boundary_plus_wordrate_content,-0.2905300816844702,0.2163238064096066,0.1232414985778719,0.5896894357374278,-0.4829171489160959,0.0403171599511208,-0.2905300816844702,0.2163238064096066,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,106,boundary_plus_wordrate_content,-0.1673095137160012,0.0509504564222203,0.0304956678998632,0.713845224137942,-0.1693830612404473,0.0480861898942926,-0.1673095137160012,0.0509504564222203,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,107,boundary_plus_wordrate_content,-0.0830257311692138,0.0359058686155505,0.0470816030942752,0.220454318199861,-0.0223577105246816,0.5704429946220195,-0.0830257311692138,0.0359058686155505,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,108,boundary_plus_wordrate_content,-0.1062294273146618,0.0559334461399147,0.0465026338725742,0.3887709724849869,-0.1358116048928878,0.0147155116841331,-0.1062294273146618,0.0559334461399147,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,109,boundary_plus_wordrate_content,-0.0425508142417104,0.1869385266937555,0.0231160966303198,0.4610170412221116,-0.0712158933945833,0.0276046755550214,-0.0425508142417104,0.1869385266937555,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,110,boundary_plus_wordrate_content,0.0109599219827785,0.6037120120737358,0.0262368941368888,0.2024767263819392,0.0300418663126911,0.1553445133764408,0.0109599219827785,0.6037120120737358,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,111,boundary_plus_wordrate_content,-0.3228556591877542,0.1472288613814391,0.1430495232344637,0.5088577264966411,-0.5927294829003577,0.0080679114194226,-0.3228556591877542,0.1472288613814391,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,112,boundary_plus_wordrate_content,-0.7340938373676948,0.138242457698088,0.2888298021029392,0.5484558293701373,-1.2043232122456768,0.0153456797073013,-0.7340938373676948,0.138242457698088,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,113,boundary_plus_wordrate_content,-0.0492225762114094,0.114807484413578,-0.0168549591107551,0.5783782199186079,-0.0305096112070034,0.3274641316566883,-0.0492225762114094,0.114807484413578,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,114,boundary_plus_wordrate_content,-0.0312318541883271,0.3861317321666306,0.0016880590097009,0.961601894677494,-0.0388196497087934,0.2814064570356658,-0.0312318541883271,0.3861317321666306,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,115,boundary_plus_wordrate_content,-0.0656361520864723,0.239621948350239,0.0494574787836723,0.3625462798570215,-0.1139621729006077,0.041650060851878,-0.0656361520864723,0.239621948350239,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,116,boundary_plus_wordrate_content,0.0038868198617654,0.8394453821633082,0.0162906635479283,0.3834719042347692,-0.0350246357446677,0.0686745041387327,0.0038868198617654,0.8394453821633082,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,117,boundary_plus_wordrate_content,-0.1320550998930453,0.0594460466991857,0.0560002948757291,0.4103836974050359,-0.1281445827378141,0.0672385264348386,-0.1320550998930453,0.0594460466991857,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,118,boundary_plus_wordrate_content,0.0024577985931938,0.8816393112637403,0.007991132130187,0.6191338737245412,-0.0581609364582167,0.0004950769333581,0.0024577985931938,0.8816393112637403,boundary,boundary_plus_wordrate_content
sub-EN078,10,L,119,boundary_plus_wordrate_content,-0.5427131253800818,0.1036499591758355,0.2259152897458344,0.4856662224910838,-0.8073829654498963,0.0157581358491622,-0.5427131253800818,0.1036499591758355,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,0,boundary_plus_wordrate_content,-1517.930538400945,0.1317789026271751,605.9313523171139,0.5359061687456139,-2437.8307378170366,0.0158210774828948,-1517.930538400945,0.1317789026271751,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,1,boundary_plus_wordrate_content,-0.8516896347067285,0.3948801623687793,-0.0236620705026176,0.9806184836963414,-0.3218899205573532,0.7475576175241107,-0.8516896347067285,0.3948801623687793,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,2,boundary_plus_wordrate_content,-14.004889937635804,0.0639502470934536,5.359044231947157,0.4653332222683843,-17.99457437834425,0.0175008156220486,-14.004889937635804,0.0639502470934536,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,3,boundary_plus_wordrate_content,-125.74238547070765,0.1195767681670722,43.85622858745746,0.5763583870717819,-198.8143464142036,0.0141508307943342,-125.74238547070765,0.1195767681670722,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,4,boundary_plus_wordrate_content,-4.885400592456119,0.1117250665861374,2.721473815060476,0.3620551422026672,-8.613294577895726,0.0052567810013085,-4.885400592456119,0.1117250665861374,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,5,boundary_plus_wordrate_content,-0.4577657969993843,0.3792178075843416,0.5102947519247749,0.3141675521923489,-0.8171462463177541,0.1169542617114497,-0.4577657969993843,0.3792178075843416,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,6,boundary_plus_wordrate_content,-17.565370060305593,0.1350290737494413,6.807397365330267,0.5512044827169214,-28.063727527501246,0.0172781955299054,-17.565370060305593,0.1350290737494413,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,7,boundary_plus_wordrate_content,-1.6888583345603387,0.0152224274906742,0.2334023449219765,0.7290260619731663,-0.5911639133598771,0.3930387755267763,-1.6888583345603387,0.0152224274906742,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,8,boundary_plus_wordrate_content,-14.971934018887463,0.1354061441027709,6.2662974732269285,0.5202557048967671,-24.437143059658947,0.0151292606930724,-14.971934018887463,0.1354061441027709,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,9,boundary_plus_wordrate_content,-0.0048154132229915,0.9910496965077956,0.285720625042983,0.4944223463875938,0.6367515004424099,0.1386777181319482,-0.0048154132229915,0.9910496965077956,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,10,boundary_plus_wordrate_content,-3.729347654952317,0.1006683459855364,1.4083003964764824,0.5234124846500188,-6.450099247573296,0.0047171030225249,-3.729347654952317,0.1006683459855364,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,11,boundary_plus_wordrate_content,-14.222194127019776,0.128436033713508,5.305333761194264,0.5595117823081506,-22.91493847753737,0.0146168348531417,-14.222194127019776,0.128436033713508,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,12,boundary_plus_wordrate_content,-3.525365742307625,0.1111226765431594,1.5224133983137835,0.478945122133519,-5.4152792960219935,0.014686131646912,-3.525365742307625,0.1111226765431594,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,13,boundary_plus_wordrate_content,-2.304190524106711,0.1252199091024494,0.9359255117441118,0.5216432934296017,-3.5328238058596835,0.019055237755832,-2.304190524106711,0.1252199091024494,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,14,boundary_plus_wordrate_content,-7.93744116826832,0.1345454775683025,3.3818037143081625,0.5118592236537214,-12.720200163302648,0.0168083300475705,-7.93744116826832,0.1345454775683025,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,15,boundary_plus_wordrate_content,-2.008959055220592,0.0994819785514749,0.7290345707905337,0.53830957175317,-2.86394830527689,0.0191296074294998,-2.008959055220592,0.0994819785514749,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,16,boundary_plus_wordrate_content,-2.600495535765508,0.067033574262287,1.204631199869163,0.3823831407507451,-3.6308781473885534,0.0107653342576694,-2.600495535765508,0.067033574262287,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,17,boundary_plus_wordrate_content,-5.80632660568514,0.1334293262910035,2.731065642711034,0.4677315578571109,-9.50366685596449,0.0143526119569092,-5.80632660568514,0.1334293262910035,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,18,boundary_plus_wordrate_content,-0.195362875600693,0.5116473255058729,0.3479533019413733,0.230410246256647,-0.8277471192304986,0.005740178648179,-0.195362875600693,0.5116473255058729,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,19,boundary_plus_wordrate_content,-0.9383431322777914,0.0343244496090553,0.2834875485239123,0.5097594971293775,-1.1810487548475157,0.00786330973312,-0.9383431322777914,0.0343244496090553,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,20,boundary_plus_wordrate_content,-1.420247101523265,0.1193876474995024,0.5706908332270205,0.5196046847694697,-2.0860251625672293,0.022486376708107,-1.420247101523265,0.1193876474995024,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,21,boundary_plus_wordrate_content,-1.456272072847968,0.1157953445567323,0.478360526966565,0.5949407858553474,-2.270722286785104,0.0144943082700816,-1.456272072847968,0.1157953445567323,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,22,boundary_plus_wordrate_content,-2.0176122845989037,0.1367269805761937,0.8540312690631603,0.5169540210911279,-3.23796217882619,0.0172645512155265,-2.0176122845989037,0.1367269805761937,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,23,boundary_plus_wordrate_content,-0.8366056313835032,0.1547131171577915,0.0330255947278951,0.9539007117399436,-0.5995732398730546,0.3071514424887722,-0.8366056313835032,0.1547131171577915,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,24,boundary_plus_wordrate_content,-0.4828083342070257,0.0148435581842789,-0.0484630174376221,0.8005917064649807,-0.5535653612902388,0.0052838917773692,-0.4828083342070257,0.0148435581842789,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,25,boundary_plus_wordrate_content,-0.0366907793319424,0.8481908416984396,-0.034424757948677,0.8536511999589556,-0.0167924177751822,0.9301588480729428,-0.0366907793319424,0.8481908416984396,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,26,boundary_plus_wordrate_content,-0.5694222919789601,0.0116891542852374,-0.1057025921319104,0.6286939789533131,-0.4372047113706235,0.0521985782608076,-0.5694222919789601,0.0116891542852374,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,27,boundary_plus_wordrate_content,-1.7201672620001642,0.1269751517629734,0.7916639174275484,0.4699120557328636,-2.7931559866694062,0.0135137402192557,-1.7201672620001642,0.1269751517629734,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,28,boundary_plus_wordrate_content,-0.5445081645130891,0.2015549712048422,0.4268054285818047,0.3036190213218165,-0.8310635360835904,0.0516700094675691,-0.5445081645130891,0.2015549712048422,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,29,boundary_plus_wordrate_content,-0.0901857161259854,0.0674494372354796,0.1015289713368199,0.0346820712694337,-0.0214482946330164,0.6625571831898658,-0.0901857161259854,0.0674494372354796,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,30,boundary_plus_wordrate_content,0.0474741264467205,0.635443380036478,0.0970916473993932,0.3197153144056734,0.1632578369392997,0.1037234941955134,0.0474741264467205,0.635443380036478,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,31,boundary_plus_wordrate_content,-0.2577728415458623,0.0249534677655466,0.0367062822663835,0.7417988682722532,-0.3923896144503519,0.0006918371772111,-0.2577728415458623,0.0249534677655466,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,32,boundary_plus_wordrate_content,-0.9863786628986158,0.1343267615204562,0.4948002147715847,0.4397525822568012,-1.5210386934744595,0.0212893113173992,-0.9863786628986158,0.1343267615204562,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,33,boundary_plus_wordrate_content,-0.1092851918046313,0.1959285345477324,0.0011958920967244,0.988384869248898,-0.1408164909436248,0.095875504974352,-0.1092851918046313,0.1959285345477324,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,34,boundary_plus_wordrate_content,-0.0651739047676451,0.660904834760295,0.0105365773307534,0.9419262050071544,0.1908395393241271,0.1994464339769751,-0.0651739047676451,0.660904834760295,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,35,boundary_plus_wordrate_content,-0.1724852260386481,0.2881156121004126,0.3463897810933342,0.0290176227732009,-0.230351825640613,0.1562096376963608,-0.1724852260386481,0.2881156121004126,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,36,boundary_plus_wordrate_content,-0.7213233674854552,0.013702707253475,-0.0511887634108028,0.8565942318171529,-0.7256291876179563,0.0131243055813262,-0.7213233674854552,0.013702707253475,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,37,boundary_plus_wordrate_content,-4.720777318548924,0.1330571663515646,1.8596153275525455,0.5426295144028972,-7.607551605118138,0.0158117421133339,-4.720777318548924,0.1330571663515646,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,38,boundary_plus_wordrate_content,-1.3591461492831272,0.1263085901575322,0.6162280612684502,0.4757454468398158,-2.2572690926919226,0.0114067563813367,-1.3591461492831272,0.1263085901575322,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,39,boundary_plus_wordrate_content,-1.7699653830153192,0.1023389660112685,0.5404445886584396,0.6076058291317408,-2.725290978013568,0.0121610696371972,-1.7699653830153192,0.1023389660112685,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,40,boundary_plus_wordrate_content,0.0390281020663595,0.7653702156236605,-0.0360408054437969,0.7771401287283278,0.1961067501538023,0.1343973385063112,0.0390281020663595,0.7653702156236605,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,41,boundary_plus_wordrate_content,-1.955327002788953,0.1399589606504374,0.8941200188795896,0.4874946100591253,-3.05515738232112,0.0214478259732809,-1.955327002788953,0.1399589606504374,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,42,boundary_plus_wordrate_content,-0.2935025718984797,0.1131762502254249,0.0532327468918043,0.7674086999736829,-0.4511065823142854,0.0151999243560793,-0.2935025718984797,0.1131762502254249,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,43,boundary_plus_wordrate_content,-0.334310230336623,0.019438770127388,0.0086345907711727,0.9503070922940012,-0.282655468587117,0.0477510516922537,-0.334310230336623,0.019438770127388,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,44,boundary_plus_wordrate_content,-0.0667598982738988,0.2287408349195942,-0.0039704943258598,0.9413111079119716,-0.0936420197943097,0.0916831379977229,-0.0667598982738988,0.2287408349195942,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,45,boundary_plus_wordrate_content,-0.9238780268393836,0.0938186530572063,0.3124594121093469,0.559619860306692,-1.343072523077724,0.0151226254406295,-0.9238780268393836,0.0938186530572063,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,46,boundary_plus_wordrate_content,0.0689404464487746,0.1184905688776228,-0.0871786154660423,0.0429431855807847,0.0962803085633814,0.029542546157472,0.0689404464487746,0.1184905688776228,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,47,boundary_plus_wordrate_content,-1.290605174382864,0.0510349290634341,0.4828718035243106,0.4519784768111808,-1.7145237770755142,0.0097160591583969,-1.290605174382864,0.0510349290634341,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,48,boundary_plus_wordrate_content,-1.3317694497034804,0.0852982512144546,0.4383957167193255,0.5597372009800774,-1.7069386662187531,0.0276487866428715,-1.3317694497034804,0.0852982512144546,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,49,boundary_plus_wordrate_content,-1.5022422559315078,0.1552151880843022,0.7188396572410459,0.4842033787142076,-2.495668387354984,0.0185688454971324,-1.5022422559315078,0.1552151880843022,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,50,boundary_plus_wordrate_content,-0.6499218771329223,0.1511551146608779,0.2084921654074249,0.6356544890730628,-1.1378740287769555,0.0122850703873429,-0.6499218771329223,0.1511551146608779,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,51,boundary_plus_wordrate_content,-0.3485464545883779,0.0809218681758114,0.0976086064224771,0.6147146827559047,-0.5672627060291024,0.0046841574217588,-0.3485464545883779,0.0809218681758114,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,52,boundary_plus_wordrate_content,0.1147876438058312,0.1383362168466627,0.1661094707444706,0.0280195719194597,-0.0604312320137186,0.4343910188085995,0.1147876438058312,0.1383362168466627,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,53,boundary_plus_wordrate_content,-0.0461474812055509,0.2232842590811434,-0.0002609347071837,0.9943490492082676,0.0043932903532041,0.9075367267240784,-0.0461474812055509,0.2232842590811434,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,54,boundary_plus_wordrate_content,-0.1144137174196369,0.3801506540897482,0.0883457223835663,0.4863168813781507,-0.0838368902528031,0.5198817104010911,-0.1144137174196369,0.3801506540897482,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,55,boundary_plus_wordrate_content,-0.1562069535920549,0.0072406669317486,0.0208431881876064,0.7109611255191539,-0.0497678870761097,0.389062987574313,-0.1562069535920549,0.0072406669317486,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,56,boundary_plus_wordrate_content,-0.1886629482323021,0.0074565852673373,0.0406187490585279,0.5514610226750472,-0.2078225528346768,0.0032379288289996,-0.1886629482323021,0.0074565852673373,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,57,boundary_plus_wordrate_content,-0.1160685627231663,0.0072429161958156,-0.0572701281122851,0.1713286463647038,-0.0649277146873826,0.1310525479811119,-0.1160685627231663,0.0072429161958156,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,58,boundary_plus_wordrate_content,-0.3145904109509676,0.0467736850493887,0.0154565711265476,0.9197747994073148,-0.4540449114132552,0.0042492280497478,-0.3145904109509676,0.0467736850493887,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,59,boundary_plus_wordrate_content,-0.3317744736603311,0.1331928173348069,0.1569154686324278,0.4650063296637255,-0.4957487527985029,0.0251820732647897,-0.3317744736603311,0.1331928173348069,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,60,boundary_plus_wordrate_content,-1.1259471263736818,0.1720161434381665,0.4997530420001388,0.5329734908251322,-1.847424735024652,0.0254235658307004,-1.1259471263736818,0.1720161434381665,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,61,boundary_plus_wordrate_content,-0.0362813200284713,0.611673915323702,0.0513353483389179,0.4607837964295975,0.0900960912754422,0.2078330474306713,-0.0362813200284713,0.611673915323702,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,62,boundary_plus_wordrate_content,-0.7390751568619984,0.1278329642404461,0.3511562211358391,0.4566865629748903,-1.022833372144862,0.0353979428091171,-0.7390751568619984,0.1278329642404461,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,63,boundary_plus_wordrate_content,-1.1041543728145815,0.1063510403966244,0.3781899148530257,0.5691449135009056,-1.712599512154599,0.0125334706706537,-1.1041543728145815,0.1063510403966244,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,64,boundary_plus_wordrate_content,-0.4637985234014161,0.139567657384202,0.3298987421717679,0.2799861694852104,-0.7862060343014867,0.0125779277728569,-0.4637985234014161,0.139567657384202,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,65,boundary_plus_wordrate_content,0.0030678045417274,0.9336159671727896,0.0133952117961092,0.7087835828548104,0.0083050691416264,0.8215374587811723,0.0030678045417274,0.9336159671727896,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,66,boundary_plus_wordrate_content,-0.7299299775246086,0.1287210668458558,0.2036510714894129,0.6626901505949487,-1.2576125218749608,0.0091348788199523,-0.7299299775246086,0.1287210668458558,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,67,boundary_plus_wordrate_content,-1.3475514873340213,0.1405062224797131,0.5357319121701056,0.5465982412862537,-2.1975684106587225,0.016566850953574,-1.3475514873340213,0.1405062224797131,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,68,boundary_plus_wordrate_content,-0.847865241308462,0.1171890294728369,0.3957870518483044,0.4517606019906319,-1.3154725449375635,0.0153698368268609,-0.847865241308462,0.1171890294728369,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,69,boundary_plus_wordrate_content,-0.0200124552152487,0.5112409278480965,0.0048092805286279,0.871151230451846,-0.0140877591609974,0.6435856837290421,-0.0200124552152487,0.5112409278480965,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,70,boundary_plus_wordrate_content,-0.5542865574154917,0.0787704478153853,0.1127799848439801,0.7125794816332809,-0.6703377572213609,0.0336916650860803,-0.5542865574154917,0.0787704478153853,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,71,boundary_plus_wordrate_content,-0.0165734560408884,0.7934118082943763,0.0697644824219232,0.2581156169000513,0.0939399919500559,0.1383792566750181,-0.0165734560408884,0.7934118082943763,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,72,boundary_plus_wordrate_content,-1.5279731680602184,0.1108459447664187,0.4585889532376808,0.6223230882877614,-2.424952366483976,0.0116713974520421,-1.5279731680602184,0.1108459447664187,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,73,boundary_plus_wordrate_content,-0.0199509113625303,0.5549611004852537,-0.0051541744895076,0.8754941041863282,-0.0275589852213838,0.4147836715285085,-0.0199509113625303,0.5549611004852537,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,74,boundary_plus_wordrate_content,-0.145152935785804,0.0981537318093026,0.0303134356182199,0.7221198348320896,-0.2491720914208026,0.0047184747963263,-0.145152935785804,0.0981537318093026,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,75,boundary_plus_wordrate_content,-0.8897759734455578,0.1204755830817739,0.4618990759970667,0.4069598422559741,-1.5463925872080502,0.0072082649955036,-0.8897759734455578,0.1204755830817739,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,76,boundary_plus_wordrate_content,-0.116054059577101,0.233311188598916,0.082675566141143,0.3828855806371801,-0.1424959238794743,0.1434859137797583,-0.116054059577101,0.233311188598916,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,77,boundary_plus_wordrate_content,-0.1770424971593633,0.1350842585143057,0.1017398935048343,0.3771226112052496,-0.2335779273240261,0.0489407148041599,-0.1770424971593633,0.1350842585143057,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,78,boundary_plus_wordrate_content,-0.2195396615300526,0.1168083829282481,0.1005699817097522,0.459767572135149,-0.359371773132663,0.0105279697641197,-0.2195396615300526,0.1168083829282481,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,79,boundary_plus_wordrate_content,-1.2647274786579494,0.1028506035702918,0.3569113091555376,0.635577367438388,-1.7905002749492342,0.0212110703630259,-1.2647274786579494,0.1028506035702918,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,80,boundary_plus_wordrate_content,-0.1504178950306143,0.1744686882186042,0.0682151363854981,0.5264803486193873,-0.2334489621128146,0.0354582909953339,-0.1504178950306143,0.1744686882186042,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,81,boundary_plus_wordrate_content,-0.3538652556246424,0.0504789728545471,0.0898570515521038,0.6087559537022138,-0.4613295118455829,0.0109520493579442,-0.3538652556246424,0.0504789728545471,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,82,boundary_plus_wordrate_content,-0.2840839284167745,0.1127994509427666,0.1216264220531317,0.4847794394560621,-0.4387364324454251,0.0146185873820818,-0.2840839284167745,0.1127994509427666,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,83,boundary_plus_wordrate_content,-0.4470680264614255,0.092443772239299,0.1414884580881672,0.5835094100248719,-0.6883113592164002,0.0098251144560177,-0.4470680264614255,0.092443772239299,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,84,boundary_plus_wordrate_content,-0.8495380833101824,0.1340383624179417,0.3786739162265703,0.4920068614147097,-1.3115437180460998,0.0210461389542631,-0.8495380833101824,0.1340383624179417,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,85,boundary_plus_wordrate_content,-0.1464211655091611,0.0703679242140415,-0.0206545843202319,0.7925698919046498,-0.1851917893415277,0.0223025186934197,-0.1464211655091611,0.0703679242140415,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,86,boundary_plus_wordrate_content,0.0399384587069497,0.2143458683425607,-0.0252100638758128,0.4204266625397235,0.029055469536321,0.3658351490225406,0.0399384587069497,0.2143458683425607,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,87,boundary_plus_wordrate_content,-0.0573972116430569,0.0150797401964938,-0.0291279613671203,0.2033594762222518,-0.0174091415245607,0.4585221959891652,-0.0573972116430569,0.0150797401964938,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,88,boundary_plus_wordrate_content,-0.925016427826446,0.1415894306843504,0.3533420308671338,0.5634794088886343,-1.5234318237382376,0.0158178537572775,-0.925016427826446,0.1415894306843504,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,89,boundary_plus_wordrate_content,-0.1693824817757031,0.1080301121788639,0.0445271584051616,0.6636304387510477,-0.2960228966941541,0.0051825929390752,-0.1693824817757031,0.1080301121788639,boundary,boundary_plus_wordrate_content
sub-EN078,10,R,90,boundary_plus_wordrate_content,-0.0516229079915914,0.1654360586660007,0.0346592630694625,0.3383914285603762,0.0656167128505291,0.0781329705179772,-0.0516229079915914,0.1654360586660007,boundary,boundary_plus_wordrate_content
