subject,run,hemi,K,r2
sub-EN069,16,R,80,0.9865265787891877
sub-EN069,16,R,100,0.9935014057312942
sub-EN069,16,R,120,1.0
sub-EN069,17,L,1,0.8103914243994967
sub-EN069,17,L,2,0.8153081074986991
sub-EN069,17,L,3,0.8376336712826107
sub-EN069,17,L,5,0.8885654688176683
sub-EN069,17,L,10,0.9087750140606218
sub-EN069,17,L,20,0.9395381048297958
sub-EN069,17,L,40,0.960693891971889
sub-EN069,17,L,60,0.9762257934261162
sub-EN069,17,L,80,0.9873352727878543
sub-EN069,17,L,100,0.9942094587142247
sub-EN069,17,L,120,1.0
sub-EN069,17,R,1,0.7919087399607453
sub-EN069,17,R,2,0.798268624884509
sub-EN069,17,R,3,0.8078932245256644
sub-EN069,17,R,5,0.8760280826145151
sub-EN069,17,R,10,0.9029197018229703
sub-EN069,17,R,20,0.9384471779096086
sub-EN069,17,R,40,0.9599081543172514
sub-EN069,17,R,60,0.9749364672099928
sub-EN069,17,R,80,0.9867079612399833
sub-EN069,17,R,100,0.9936940749735926
sub-EN069,17,R,120,1.0
sub-EN069,9,L,1,0.8335296555273968
sub-EN069,9,L,2,0.8365071387237621
sub-EN069,9,L,3,0.8534644133134507
sub-EN069,9,L,5,0.9037195381266564
sub-EN069,9,L,10,0.9232890783194688
sub-EN069,9,L,20,0.9506376126820066
sub-EN069,9,L,40,0.9662810425552038
sub-EN069,9,L,60,0.9806188949566507
sub-EN069,9,L,80,0.9902562157722561
sub-EN069,9,L,100,0.9953661206975642
sub-EN069,9,L,120,1.0
sub-EN069,9,R,1,0.8099560765938101
sub-EN069,9,R,2,0.8147865348506581
sub-EN069,9,R,3,0.824486599856474
sub-EN069,9,R,5,0.8891808659588994
sub-EN069,9,R,10,0.9138293047616193
sub-EN069,9,R,20,0.9455131395897896
sub-EN069,9,R,40,0.964232932388501
sub-EN069,9,R,60,0.9780977065163621
sub-EN069,9,R,80,0.9883583656836178
sub-EN069,9,R,100,0.9944453114222939
sub-EN069,9,R,120,1.0
sub-EN070,10,L,1,0.8351475907930562
sub-EN070,10,L,2,0.8390785867655814
sub-EN070,10,L,3,0.8572170049275922
sub-EN070,10,L,5,0.9041760826428508
sub-EN070,10,L,10,0.9230604085359919
sub-EN070,10,L,20,0.9504840458585326
sub-EN070,10,L,40,0.966624085016918
sub-EN070,10,L,60,0.9795907294205187
sub-EN070,10,L,80,0.9887550473975655
sub-EN070,10,L,100,0.9945484362428296
sub-EN070,10,L,120,1.0
sub-EN070,10,R,1,0.8203723564204521
sub-EN070,10,R,2,0.823897857838716
sub-EN070,10,R,3,0.8318992760574918
sub-EN070,10,R,5,0.894828014381347
sub-EN070,10,R,10,0.9188442170155803
sub-EN070,10,R,20,0.9491095471360065
sub-EN070,10,R,40,0.9665500798626939
sub-EN070,10,R,60,0.9784176785531726
sub-EN070,10,R,80,0.9883862130228459
sub-EN070,10,R,100,0.9945249388160176
sub-EN070,10,R,120,1.0
sub-EN070,11,L,1,0.8279114657570144
sub-EN070,11,L,2,0.831943152942638
sub-EN070,11,L,3,0.85210226275486
sub-EN070,11,L,5,0.9029680763284641
sub-EN070,11,L,10,0.9212610609943054
sub-EN070,11,L,20,0.9494633411157297
sub-EN070,11,L,40,0.9670078394186711
sub-EN070,11,L,60,0.9800548749052138
sub-EN070,11,L,80,0.9894616254757798
sub-EN070,11,L,100,0.9951988468049278
sub-EN070,11,L,120,1.0
sub-EN070,11,R,1,0.8128285631394131
sub-EN070,11,R,2,0.8167371726520121
sub-EN070,11,R,3,0.8265099084664409
sub-EN070,11,R,5,0.8931449360425859
sub-EN070,11,R,10,0.917061931383885
sub-EN070,11,R,20,0.9485445788892588
sub-EN070,11,R,40,0.9663805014602004
sub-EN070,11,R,60,0.9784219651040327
sub-EN070,11,R,80,0.988751255821939
sub-EN070,11,R,100,0.9947829181326358
sub-EN070,11,R,120,1.0
sub-EN070,12,L,1,0.8008592628922242
sub-EN070,12,L,2,0.8075306602095548
sub-EN070,12,L,3,0.8294087056887512
sub-EN070,12,L,5,0.8806092109895485
sub-EN070,12,L,10,0.9043131151267453
sub-EN070,12,L,20,0.9375179283026721
sub-EN070,12,L,40,0.9590711076242737
sub-EN070,12,L,60,0.9745101140350177
sub-EN070,12,L,80,0.9856027075648987
sub-EN070,12,L,100,0.9932857778494568
sub-EN070,12,L,120,1.0
sub-EN070,12,R,1,0.7887265701254049
sub-EN070,12,R,2,0.794884937571499
sub-EN070,12,R,3,0.805597036000103
sub-EN070,12,R,5,0.8739126627713872
sub-EN070,12,R,10,0.9007526904285564
sub-EN070,12,R,20,0.9368865017023897
sub-EN070,12,R,40,0.9581068374225837
sub-EN070,12,R,60,0.9734214989681286
sub-EN070,12,R,80,0.9855099899927371
sub-EN070,12,R,100,0.9932410670204198
sub-EN070,12,R,120,1.0
sub-EN070,13,L,1,0.815242884310041
sub-EN070,13,L,2,0.8222147844047715
sub-EN070,13,L,3,0.8433848764198428
sub-EN070,13,L,5,0.8946271451870815
sub-EN070,13,L,10,0.916058168254353
sub-EN070,13,L,20,0.9450511362369709
sub-EN070,13,L,40,0.9639476529604755
sub-EN070,13,L,60,0.9777971931419596
sub-EN070,13,L,80,0.9880596389833223
sub-EN070,13,L,100,0.9945707558802682
sub-EN070,13,L,120,1.0
sub-EN070,13,R,1,0.802820086822579
sub-EN070,13,R,2,0.8085342687680848
sub-EN070,13,R,3,0.8185641620894858
sub-EN070,13,R,5,0.8869036733627363
sub-EN070,13,R,10,0.9120240834870754
sub-EN070,13,R,20,0.9436996038612546
sub-EN070,13,R,40,0.9637417210416854
sub-EN070,13,R,60,0.9767915395165016
sub-EN070,13,R,80,0.9876553332233345
sub-EN070,13,R,100,0.9946010262072649
sub-EN070,13,R,120,1.0
sub-EN070,14,L,1,0.829872398080427
sub-EN070,14,L,2,0.8343845100568109
sub-EN070,14,L,3,0.8523569399099113
sub-EN070,14,L,5,0.9034345001175761
sub-EN070,14,L,10,0.9219969645578632
sub-EN070,14,L,20,0.9482757364971341
sub-EN070,14,L,40,0.9654729731116514
sub-EN070,14,L,60,0.9787767402394649
sub-EN070,14,L,80,0.9883152363708946
sub-EN070,14,L,100,0.9943088519243094
sub-EN070,14,L,120,1.0
sub-EN070,14,R,1,0.8154528909983121
sub-EN070,14,R,2,0.81997691133177
sub-EN070,14,R,3,0.8277194126295112
sub-EN070,14,R,5,0.8953080954088527
sub-EN070,14,R,10,0.9187970562295154
sub-EN070,14,R,20,0.9484540619890934
sub-EN070,14,R,40,0.9658874576120337
sub-EN070,14,R,60,0.9782519045323311
sub-EN070,14,R,80,0.9884755083626967
sub-EN070,14,R,100,0.9946870982734883
sub-EN070,14,R,120,1.0
sub-EN070,15,L,1,0.8100394185233212
sub-EN070,15,L,2,0.8151039036413469
sub-EN070,15,L,3,0.8392540857479637
sub-EN070,15,L,5,0.8895660380748152
sub-EN070,15,L,10,0.9083556188883821
sub-EN070,15,L,20,0.937704192807349
sub-EN070,15,L,40,0.9594030667925527
sub-EN070,15,L,60,0.9755546155583154
sub-EN070,15,L,80,0.9860709511649773
sub-EN070,15,L,100,0.9932321617979013
sub-EN070,15,L,120,1.0
sub-EN070,15,R,1,0.7946135941775956
sub-EN070,15,R,2,0.8005435621680654
sub-EN070,15,R,3,0.8116371772030566
sub-EN070,15,R,5,0.880572192685917
sub-EN070,15,R,10,0.904495107707274
sub-EN070,15,R,20,0.936903550064941
sub-EN070,15,R,40,0.9591201965183545
sub-EN070,15,R,60,0.9748979922528489
sub-EN070,15,R,80,0.9861251115414055
sub-EN070,15,R,100,0.9936502588426898
sub-EN070,15,R,120,1.0
sub-EN070,7,L,1,0.8229634722507693
sub-EN070,7,L,2,0.8264770027044848
sub-EN070,7,L,3,0.847033813815305
sub-EN070,7,L,5,0.8956712665000212
sub-EN070,7,L,10,0.9185727463215878
sub-EN070,7,L,20,0.9455664989609696
sub-EN070,7,L,40,0.9641914332413841
sub-EN070,7,L,60,0.9783047905334571
sub-EN070,7,L,80,0.9882284464422046
sub-EN070,7,L,100,0.9947198430442841
sub-EN070,7,L,120,1.0
sub-EN070,7,R,1,0.8058243590493226
sub-EN070,7,R,2,0.809748717000637
sub-EN070,7,R,3,0.8197050030955135
sub-EN070,7,R,5,0.8868180964971317
sub-EN070,7,R,10,0.9114265280532494
sub-EN070,7,R,20,0.9432303162045883
sub-EN070,7,R,40,0.9628104263471997
sub-EN070,7,R,60,0.9753495426818338
sub-EN070,7,R,80,0.9864584247604857
sub-EN070,7,R,100,0.9938528297284833
sub-EN070,7,R,120,1.0
sub-EN070,8,L,1,0.8321534838285317
sub-EN070,8,L,2,0.8354222031816506
sub-EN070,8,L,3,0.854379444364013
sub-EN070,8,L,5,0.9037062673449165
sub-EN070,8,L,10,0.9228071752897751
sub-EN070,8,L,20,0.9492865196041641
sub-EN070,8,L,40,0.9666614395419212
sub-EN070,8,L,60,0.9799488737947147
sub-EN070,8,L,80,0.9892512330869795
sub-EN070,8,L,100,0.9950947816124887
sub-EN070,8,L,120,1.0
sub-EN070,8,R,1,0.8145836046371978
sub-EN070,8,R,2,0.8181571380258057
sub-EN070,8,R,3,0.8268751703457429
sub-EN070,8,R,5,0.894325612107185
sub-EN070,8,R,10,0.9171591058415988
sub-EN070,8,R,20,0.9479912964355962
sub-EN070,8,R,40,0.9659037066808008
sub-EN070,8,R,60,0.9777798364770128
sub-EN070,8,R,80,0.988130730560726
sub-EN070,8,R,100,0.994435796175698
sub-EN070,8,R,120,1.0
sub-EN070,9,L,1,0.8270104888226367
sub-EN070,9,L,2,0.8306298752120629
sub-EN070,9,L,3,0.8504632978895922
sub-EN070,9,L,5,0.898889081836622
sub-EN070,9,L,10,0.9174694815562533
sub-EN070,9,L,20,0.9456025234940856
sub-EN070,9,L,40,0.9638036164134083
sub-EN070,9,L,60,0.9774493808577162
sub-EN070,9,L,80,0.9871450840652971
sub-EN070,9,L,100,0.9940248212625663
sub-EN070,9,L,120,1.0
sub-EN070,9,R,1,0.802801955530153
sub-EN070,9,R,2,0.8080958117295
sub-EN070,9,R,3,0.8178390324691908
sub-EN070,9,R,5,0.8854938277453677
sub-EN070,9,R,10,0.9095781429627925
sub-EN070,9,R,20,0.9420585993621852
sub-EN070,9,R,40,0.9625585415754041
sub-EN070,9,R,60,0.9757201547031775
sub-EN070,9,R,80,0.9869207529655664
sub-EN070,9,R,100,0.994046944011061
sub-EN070,9,R,120,1.0
sub-EN072,14,L,1,0.8273082005443335
sub-EN072,14,L,2,0.8292704777617315
sub-EN072,14,L,3,0.8484464097169173
sub-EN072,14,L,5,0.895519837788291
sub-EN072,14,L,10,0.9173818806214218
sub-EN072,14,L,20,0.9437048013738585
sub-EN072,14,L,40,0.9643130711175895
sub-EN072,14,L,60,0.9788776764292253
sub-EN072,14,L,80,0.9889585203131498
sub-EN072,14,L,100,0.9945217421281599
sub-EN072,14,L,120,1.0
sub-EN072,14,R,1,0.8114518168647877
sub-EN072,14,R,2,0.8137614370825473
sub-EN072,14,R,3,0.8256487911331251
sub-EN072,14,R,5,0.8875898266632597
sub-EN072,14,R,10,0.9124128442950783
sub-EN072,14,R,20,0.944006985218192
sub-EN072,14,R,40,0.9648328884185388
sub-EN072,14,R,60,0.9778624826263294
sub-EN072,14,R,80,0.9885960563869242
sub-EN072,14,R,100,0.9943630078086656
sub-EN072,14,R,120,1.0
sub-EN072,15,L,1,0.8337290274090756
sub-EN072,15,L,2,0.8359737630270645
sub-EN072,15,L,3,0.8545453492970668
sub-EN072,15,L,5,0.9010845033251279
sub-EN072,15,L,10,0.9209271692289883
sub-EN072,15,L,20,0.9467253335345172
sub-EN072,15,L,40,0.9645352731699469
sub-EN072,15,L,60,0.978836557697068
sub-EN072,15,L,80,0.9885012734417316
sub-EN072,15,L,100,0.9945210513675878
sub-EN072,15,L,120,1.0
sub-EN072,15,R,1,0.8145278854548674
sub-EN072,15,R,2,0.8172770806602143
sub-EN072,15,R,3,0.8273824957725933
sub-EN072,15,R,5,0.8902082986567096
sub-EN072,15,R,10,0.914524171499034
sub-EN072,15,R,20,0.9452550986090112
sub-EN072,15,R,40,0.964245386617376
sub-EN072,15,R,60,0.9775046124067952
sub-EN072,15,R,80,0.9881275311048819
sub-EN072,15,R,100,0.9941542106333936
sub-EN072,15,R,120,1.0
sub-EN072,16,L,1,0.8287621882081607
sub-EN072,16,L,2,0.8308896631404147
sub-EN072,16,L,3,0.8507848734533804
sub-EN072,16,L,5,0.8981357048712169
sub-EN072,16,L,10,0.9187767273795864
sub-EN072,16,L,20,0.9439923130454089
sub-EN072,16,L,40,0.9641039605252979
sub-EN072,16,L,60,0.9784884632321731
sub-EN072,16,L,80,0.9885125356674033
sub-EN072,16,L,100,0.994217962216022
sub-EN072,16,L,120,1.0
sub-EN072,16,R,1,0.8130610207278438
sub-EN072,16,R,2,0.8158273286941762
sub-EN072,16,R,3,0.8267106969691504
sub-EN072,16,R,5,0.8885644728809845
sub-EN072,16,R,10,0.9127243327514866
sub-EN072,16,R,20,0.9430692791848555
sub-EN072,16,R,40,0.9640879321978152
sub-EN072,16,R,60,0.9765959571489079
sub-EN072,16,R,80,0.987580505561091
sub-EN072,16,R,100,0.9939482459897743
sub-EN072,16,R,120,1.0
sub-EN072,17,L,1,0.8308880707003904
sub-EN072,17,L,2,0.8336508601675057
sub-EN072,17,L,3,0.8519454166052246
sub-EN072,17,L,5,0.8985421225845849
sub-EN072,17,L,10,0.9182960163802226
sub-EN072,17,L,20,0.9441275712640218
sub-EN072,17,L,40,0.9642463172169886
sub-EN072,17,L,60,0.9788031452957245
sub-EN072,17,L,80,0.9889278160512724
sub-EN072,17,L,100,0.9946088308164016
sub-EN072,17,L,120,1.0
sub-EN072,17,R,1,0.8154530950119936
sub-EN072,17,R,2,0.8187279143699058
sub-EN072,17,R,3,0.8281560260004679
sub-EN072,17,R,5,0.8900732318240645
sub-EN072,17,R,10,0.9141240075083025
sub-EN072,17,R,20,0.9444580405210371
sub-EN072,17,R,40,0.963788095531361
sub-EN072,17,R,60,0.9768173816038682
sub-EN072,17,R,80,0.9878208359086916
sub-EN072,17,R,100,0.9942426969377899
sub-EN072,17,R,120,1.0
sub-EN072,18,L,1,0.8206965615145579
sub-EN072,18,L,2,0.8237062528483327
sub-EN072,18,L,3,0.845858811735653
sub-EN072,18,L,5,0.8947480057835272
sub-EN072,18,L,10,0.9153055129082814
sub-EN072,18,L,20,0.9434699572254049
sub-EN072,18,L,40,0.963246751266585
sub-EN072,18,L,60,0.9776452630081701
sub-EN072,18,L,80,0.9882703787709152
sub-EN072,18,L,100,0.9947546683613389
sub-EN072,18,L,120,1.0
sub-EN072,18,R,1,0.8005418417308117
sub-EN072,18,R,2,0.803375814505153
sub-EN072,18,R,3,0.8152512482476031
sub-EN072,18,R,5,0.8811295669511926
sub-EN072,18,R,10,0.9058652455489232
sub-EN072,18,R,20,0.9371476647776377
sub-EN072,18,R,40,0.9615180669785299
sub-EN072,18,R,60,0.9748364083096093
sub-EN072,18,R,80,0.9870052995360231
sub-EN072,18,R,100,0.9943573533093424
sub-EN072,18,R,120,1.0
sub-EN072,19,L,1,0.8302824120414378
sub-EN072,19,L,2,0.8324297296702268
sub-EN072,19,L,3,0.8497868019974224
sub-EN072,19,L,5,0.8973138086537573
sub-EN072,19,L,10,0.917609349932864
sub-EN072,19,L,20,0.9441454826912897
sub-EN072,19,L,40,0.9638493852131793
sub-EN072,19,L,60,0.9787845983689673
sub-EN072,19,L,80,0.9888449945635153
sub-EN072,19,L,100,0.9946440749766174
sub-EN072,19,L,120,1.0
sub-EN072,19,R,1,0.8103627463597518
sub-EN072,19,R,2,0.8135903093788669
sub-EN072,19,R,3,0.8227264778617834
sub-EN072,19,R,5,0.8848240874665007
sub-EN072,19,R,10,0.9098734407129185
sub-EN072,19,R,20,0.941440646891271
sub-EN072,19,R,40,0.9620932502646503
sub-EN072,19,R,60,0.975668817429483
sub-EN072,19,R,80,0.986607045553329
sub-EN072,19,R,100,0.9937984497716605
sub-EN072,19,R,120,1.0
sub-EN072,20,L,1,0.8253822796643573
sub-EN072,20,L,2,0.8280904564411079
sub-EN072,20,L,3,0.8458325092997679
sub-EN072,20,L,5,0.8946334141452777
sub-EN072,20,L,10,0.9154810954579802
sub-EN072,20,L,20,0.9416590241513408
sub-EN072,20,L,40,0.9617601530528074
sub-EN072,20,L,60,0.9772998230530587
sub-EN072,20,L,80,0.9872623190432639
sub-EN072,20,L,100,0.9940588416394961
sub-EN072,20,L,120,1.0
sub-EN072,20,R,1,0.8113782257550215
sub-EN072,20,R,2,0.8148400933846516
sub-EN072,20,R,3,0.8237065058619968
sub-EN072,20,R,5,0.8853950627545843
sub-EN072,20,R,10,0.9100544035494738
sub-EN072,20,R,20,0.941291163147438
sub-EN072,20,R,40,0.9618902928045794
sub-EN072,20,R,60,0.9752770262987563
sub-EN072,20,R,80,0.9865526945694568
sub-EN072,20,R,100,0.9937334038822117
sub-EN072,20,R,120,1.0
sub-EN072,21,L,1,0.8272371628362616
sub-EN072,21,L,2,0.8310440551701817
sub-EN072,21,L,3,0.8491714772288838
sub-EN072,21,L,5,0.8974285514610553
sub-EN072,21,L,10,0.919400711909369
sub-EN072,21,L,20,0.9456975086893048
sub-EN072,21,L,40,0.9646538781811377
sub-EN072,21,L,60,0.9790192547555521
sub-EN072,21,L,80,0.9888345203252648
sub-EN072,21,L,100,0.9946449801959726
sub-EN072,21,L,120,1.0
sub-EN072,21,R,1,0.8122678923844918
sub-EN072,21,R,2,0.8158144771286375
sub-EN072,21,R,3,0.8260559635162434
sub-EN072,21,R,5,0.8887436802286212
sub-EN072,21,R,10,0.9142729550965504
sub-EN072,21,R,20,0.9451107186514293
sub-EN072,21,R,40,0.96572505309362
sub-EN072,21,R,60,0.9784834018752288
sub-EN072,21,R,80,0.9887583596365053
sub-EN072,21,R,100,0.9944829355648003
sub-EN072,21,R,120,1.0
sub-EN072,22,L,1,0.8096861895341388
sub-EN072,22,L,2,0.814316599675677
sub-EN072,22,L,3,0.8351271039074452
sub-EN072,22,L,5,0.8829651002821598
sub-EN072,22,L,10,0.9069922380458874
sub-EN072,22,L,20,0.9358729116941508
sub-EN072,22,L,40,0.9590198039375337
sub-EN072,22,L,60,0.9761951357526754
sub-EN072,22,L,80,0.9869827558973091
sub-EN072,22,L,100,0.9938888566520216
sub-EN072,22,L,120,1.0
sub-EN072,22,R,1,0.7910399259330008
sub-EN072,22,R,2,0.7955909570589478
sub-EN072,22,R,3,0.8086244403839992
sub-EN072,22,R,5,0.8739271868504119
sub-EN072,22,R,10,0.9000299745275112
sub-EN072,22,R,20,0.9347872819075997
sub-EN072,22,R,40,0.9583005484662801
sub-EN072,22,R,60,0.9737042534257925
sub-EN072,22,R,80,0.9861334952958389
sub-EN072,22,R,100,0.9934256386156789
sub-EN072,22,R,120,1.0
sub-EN073,10,L,1,0.834358915405981
sub-EN073,10,L,2,0.8383176023123434
sub-EN073,10,L,3,0.854980119257608
sub-EN073,10,L,5,0.9029430908072168
sub-EN073,10,L,10,0.9228121302957047
sub-EN073,10,L,20,0.9501789896503416
sub-EN073,10,L,40,0.9664698448502316
sub-EN073,10,L,60,0.9796673095500659
sub-EN073,10,L,80,0.9893112725514992
sub-EN073,10,L,100,0.9950813467323284
sub-EN073,10,L,120,1.0
sub-EN073,10,R,1,0.8150345425256278
sub-EN073,10,R,2,0.8190831139689255
sub-EN073,10,R,3,0.8297410250784087
sub-EN073,10,R,5,0.894082085004084
sub-EN073,10,R,10,0.9171568992897176
sub-EN073,10,R,20,0.947804025383897
sub-EN073,10,R,40,0.9663260402562793
sub-EN073,10,R,60,0.9783052965260542
sub-EN073,10,R,80,0.9881078254883653
sub-EN073,10,R,100,0.9946054705528444
sub-EN073,10,R,120,1.0
sub-EN073,11,L,1,0.8237513786686771
sub-EN073,11,L,2,0.826786694226975
sub-EN073,11,L,3,0.8434679890801864
sub-EN073,11,L,5,0.8927456721543711
sub-EN073,11,L,10,0.9127418088538948
sub-EN073,11,L,20,0.9411904414627553
sub-EN073,11,L,40,0.9593203507427265
sub-EN073,11,L,60,0.9740491778842141
sub-EN073,11,L,80,0.9865619501191412
sub-EN073,11,L,100,0.9937852287141441
sub-EN073,11,L,120,1.0
sub-EN073,11,R,1,0.8100001440477624
sub-EN073,11,R,2,0.8139603055027276
sub-EN073,11,R,3,0.8222583820658916
sub-EN073,11,R,5,0.884725091223504
sub-EN073,11,R,10,0.9076349640530451
sub-EN073,11,R,20,0.9402248661080225
sub-EN073,11,R,40,0.9612567124296174
sub-EN073,11,R,60,0.9748397143694325
sub-EN073,11,R,80,0.9863186066589296
sub-EN073,11,R,100,0.9935423925783237
sub-EN073,11,R,120,1.0
sub-EN073,12,L,1,0.8282171923266753
sub-EN073,12,L,2,0.8306260605978255
sub-EN073,12,L,3,0.8473401011862922
sub-EN073,12,L,5,0.8962287962895545
sub-EN073,12,L,10,0.9172505451592966
sub-EN073,12,L,20,0.9459092531432326
sub-EN073,12,L,40,0.9647409017276463
sub-EN073,12,L,60,0.9788542929476864
sub-EN073,12,L,80,0.9887944598338885
sub-EN073,12,L,100,0.9947241186637784
sub-EN073,12,L,120,1.0
sub-EN073,12,R,1,0.8121747251209359
sub-EN073,12,R,2,0.8150579063268436
sub-EN073,12,R,3,0.8227199759043325
sub-EN073,12,R,5,0.8844502002275069
sub-EN073,12,R,10,0.9117039240010908
sub-EN073,12,R,20,0.944350264964975
sub-EN073,12,R,40,0.9650478900236077
sub-EN073,12,R,60,0.9786843297907095
sub-EN073,12,R,80,0.9884608089867216
sub-EN073,12,R,100,0.9944131641456307
sub-EN073,12,R,120,1.0
sub-EN073,13,L,1,0.828688801427581
sub-EN073,13,L,2,0.8308880696279696
sub-EN073,13,L,3,0.8523546063428382
sub-EN073,13,L,5,0.9003640471069405
sub-EN073,13,L,10,0.91799357952526
sub-EN073,13,L,20,0.9490176469528946
sub-EN073,13,L,40,0.9666755134671682
sub-EN073,13,L,60,0.9806013946433254
sub-EN073,13,L,80,0.9896990773493205
sub-EN073,13,L,100,0.99533487083904
sub-EN073,13,L,120,1.0
sub-EN073,13,R,1,0.815644911273883
sub-EN073,13,R,2,0.8178353154441409
sub-EN073,13,R,3,0.8276187480015069
sub-EN073,13,R,5,0.8883608122950154
sub-EN073,13,R,10,0.9135335673246664
sub-EN073,13,R,20,0.9453534212839316
sub-EN073,13,R,40,0.9656263863558671
sub-EN073,13,R,60,0.9783327856274155
sub-EN073,13,R,80,0.9881985858185159
sub-EN073,13,R,100,0.9939202522978773
sub-EN073,13,R,120,1.0
sub-EN073,14,L,1,0.8123540149074702
sub-EN073,14,L,2,0.8194867334312954
sub-EN073,14,L,3,0.841652831911878
sub-EN073,14,L,5,0.8925693235912728
sub-EN073,14,L,10,0.9116090554895799
sub-EN073,14,L,20,0.9425783179320079
sub-EN073,14,L,40,0.9616582888525608
sub-EN073,14,L,60,0.97694221431359
sub-EN073,14,L,80,0.9871819036252273
sub-EN073,14,L,100,0.9942831204553548
sub-EN073,14,L,120,1.0
sub-EN073,14,R,1,0.7967460142745915
sub-EN073,14,R,2,0.8091489202473445
sub-EN073,14,R,3,0.8185446006329963
sub-EN073,14,R,5,0.8854836991685877
sub-EN073,14,R,10,0.9095902239839206
sub-EN073,14,R,20,0.9418944315973325
sub-EN073,14,R,40,0.9627353023178644
sub-EN073,14,R,60,0.9762651728726954
sub-EN073,14,R,80,0.9876185349448132
sub-EN073,14,R,100,0.9941558734045798
sub-EN073,14,R,120,1.0
sub-EN073,15,L,1,0.775484468434232
sub-EN073,15,L,2,0.7810191352654929
sub-EN073,15,L,3,0.8016209681912588
sub-EN073,15,L,5,0.8615801626849555
sub-EN073,15,L,10,0.8908713570352252
sub-EN073,15,L,20,0.9254551782494183
sub-EN073,15,L,40,0.9526641148474954
sub-EN073,15,L,60,0.9711924111984637
sub-EN073,15,L,80,0.985513470533138
sub-EN073,15,L,100,0.9937597112538633
sub-EN073,15,L,120,1.0
sub-EN073,15,R,1,0.751716880748409
sub-EN073,15,R,2,0.7671300581698548
sub-EN073,15,R,3,0.7820177430475947
sub-EN073,15,R,5,0.8529771712895633
sub-EN073,15,R,10,0.8827410236131987
sub-EN073,15,R,20,0.9224291987631099
sub-EN073,15,R,40,0.9512080633437445
sub-EN073,15,R,60,0.9710127578044474
sub-EN073,15,R,80,0.9844783742549885
sub-EN073,15,R,100,0.9930871601339019
sub-EN073,15,R,120,1.0
sub-EN073,16,L,1,0.8183434870505898
sub-EN073,16,L,2,0.8275460193362595
sub-EN073,16,L,3,0.8483662738616613
sub-EN073,16,L,5,0.8956550392890282
sub-EN073,16,L,10,0.9156047593540202
sub-EN073,16,L,20,0.9462674287729911
sub-EN073,16,L,40,0.9644847866268222
sub-EN073,16,L,60,0.9785489255166733
sub-EN073,16,L,80,0.9885260827643426
sub-EN073,16,L,100,0.9947067191157922
sub-EN073,16,L,120,1.0
sub-EN073,16,R,1,0.814999408061231
sub-EN073,16,R,2,0.8190866321433893
sub-EN073,16,R,3,0.8283189832050465
sub-EN073,16,R,5,0.8907516341691097
sub-EN073,16,R,10,0.9147798271471016
sub-EN073,16,R,20,0.945777416796527
sub-EN073,16,R,40,0.9650696518285986
sub-EN073,16,R,60,0.9780016269242124
sub-EN073,16,R,80,0.9884792373293492
sub-EN073,16,R,100,0.9942823589396326
sub-EN073,16,R,120,1.0
sub-EN073,17,L,1,0.8009799417762198
sub-EN073,17,L,2,0.8152777451528139
sub-EN073,17,L,3,0.8380826783404439
sub-EN073,17,L,5,0.8893637735773043
sub-EN073,17,L,10,0.9089012217157194
sub-EN073,17,L,20,0.9410610542934814
sub-EN073,17,L,40,0.9606985877513207
sub-EN073,17,L,60,0.9757571580920121
sub-EN073,17,L,80,0.9868892056850123
sub-EN073,17,L,100,0.9939608363875696
sub-EN073,17,L,120,1.0
sub-EN073,17,R,1,0.7913889908482339
sub-EN073,17,R,2,0.7984108180445338
sub-EN073,17,R,3,0.81485769135416
sub-EN073,17,R,5,0.8798922130108295
sub-EN073,17,R,10,0.902511959847951
sub-EN073,17,R,20,0.9378906374396662
sub-EN073,17,R,40,0.9605728266367771
sub-EN073,17,R,60,0.9743819611828208
sub-EN073,17,R,80,0.9861806255969701
sub-EN073,17,R,100,0.9935675100753867
sub-EN073,17,R,120,1.0
sub-EN073,9,L,1,0.8384249147104677
sub-EN073,9,L,2,0.840150226116918
sub-EN073,9,L,3,0.8573545741389359
sub-EN073,9,L,5,0.9038233152027091
sub-EN073,9,L,10,0.9235829451744152
sub-EN073,9,L,20,0.9500927026387157
sub-EN073,9,L,40,0.9675314575549167
sub-EN073,9,L,60,0.980863699255731
sub-EN073,9,L,80,0.9899878573130786
sub-EN073,9,L,100,0.9952904454089042
