subject,run,hemi,mode_k,beta,p
sub-EN078,12,R,0,-1751.1084936725676,0.0497682405152568
sub-EN078,12,R,1,-7.796494610636881,1.6929731200764395e-07
sub-EN078,12,R,2,-10.713202662999969,0.074434707546753
sub-EN078,12,R,3,-148.5827165548488,0.0412089488021781
sub-EN078,12,R,4,-7.923222816801989,0.0142152641329318
sub-EN078,12,R,5,-0.2974512639268438,0.3304217770755381
sub-EN078,12,R,6,-18.19610595180249,0.0496391033593554
sub-EN078,12,R,7,-2.6479746722477207,0.0004600031397406
sub-EN078,12,R,8,-18.322064368310688,0.0494811494141972
sub-EN078,12,R,9,-0.0511806577085997,0.9094391998998236
sub-EN078,12,R,10,-6.6896246554505465,0.0098302834739325
sub-EN078,12,R,11,-15.27092822881898,0.0515439030105781
sub-EN078,12,R,12,-2.452185586595504,0.0562178528617168
sub-EN078,12,R,13,-2.227959866815788,0.0729330903280825
sub-EN078,12,R,14,-13.065693749791668,0.0466238500204754
sub-EN078,12,R,15,-2.6831382931263104,0.0481748884281695
sub-EN078,12,R,16,-3.923996405007127,0.0451795731654465
sub-EN078,12,R,17,-8.283926819448242,0.0454481910552758
sub-EN078,12,R,18,-0.8978761117035778,0.0239053548999923
sub-EN078,12,R,19,-0.8285883878633803,0.0529886175733199
sub-EN078,12,R,20,-2.023160450939208,0.0546816148029091
sub-EN078,12,R,21,-1.422928227023951,0.0768794295189751
sub-EN078,12,R,22,-3.547934944912506,0.050851126708765
sub-EN078,12,R,23,-0.6383270086928525,0.0430488751718779
sub-EN078,12,R,24,-0.512611890979861,1.39191793117779e-05
sub-EN078,12,R,25,0.0168465275110539,0.9439537856552332
sub-EN078,12,R,26,-0.0885928386255321,0.3737862979490052
sub-EN078,12,R,27,-1.1415180099517823,0.0590263689974537
sub-EN078,12,R,28,-0.5875844098171897,0.0809324259989121
sub-EN078,12,R,29,-0.1114836764684982,0.0524510001283718
sub-EN078,12,R,30,0.0173887881845067,0.8860894928814362
sub-EN078,12,R,31,-0.0741735486032752,0.4638825464816491
sub-EN078,12,R,32,-1.3679760836763135,0.0603526084567926
sub-EN078,12,R,33,-0.1625333178991516,0.0260164180330015
sub-EN078,12,R,34,-0.1874746662026369,0.2081625075664358
sub-EN078,12,R,35,-0.4375811527741637,0.13317748553184
sub-EN078,12,R,36,-0.7180616190747718,0.0076735096451175
sub-EN078,12,R,37,-4.805237425758408,0.0529847426018411
sub-EN078,12,R,38,-2.2390729249240424,0.0546850866283962
sub-EN078,12,R,39,-1.766191934730046,0.0310970833163299
sub-EN078,12,R,40,-0.0307528900223867,0.7706631676514722
sub-EN078,12,R,41,-2.535757836757374,0.0510672620730701
sub-EN078,12,R,42,-0.3524327322804373,0.0277931295009269
sub-EN078,12,R,43,-0.2515356229222931,0.0539613070022542
sub-EN078,12,R,44,-0.072789415959267,0.1631280188795007
sub-EN078,12,R,45,-0.9316272375300856,0.0387621367923322
sub-EN078,12,R,46,-0.063648850556492,0.2340671750569237
sub-EN078,12,R,47,-1.5878982095610672,0.0063326740150201
sub-EN078,12,R,48,-1.8369895002699208,0.0109486832858672
sub-EN078,12,R,49,-2.4071201070213406,0.0544184716025949
sub-EN078,12,R,50,-0.6380669259243528,0.0144316750617442
sub-EN078,12,R,51,-0.3076797704313948,0.0934337545006694
sub-EN078,12,R,52,0.0994708217140782,0.045810332952307
sub-EN078,12,R,53,-0.1534939346464113,0.061857461137844
sub-EN078,12,R,54,-0.6138863282603008,0.0011107859679377
sub-EN078,12,R,55,0.1311607514126738,0.1432720958758487
sub-EN078,12,R,56,-0.4287161087996032,0.014588133911565
sub-EN078,12,R,57,-0.0500773829890496,0.1749236970242442
sub-EN078,12,R,58,-0.2566496020124466,0.0289771036534795
sub-EN078,12,R,59,-0.4396648698735504,0.0460256994417807
sub-EN078,12,R,60,-1.6431333620365804,0.0451899157405714
sub-EN078,12,R,61,-0.0796886730075552,0.2204335603306081
sub-EN078,12,R,62,-1.0355560743799084,0.0386712515649808
sub-EN078,12,R,63,-1.2961513413627903,0.0672459811278931
sub-EN078,12,R,64,-0.0997425130508798,0.3638388577140147
sub-EN078,12,R,65,-0.0134749800633611,0.7611319402816139
sub-EN078,12,R,66,-0.7973211922911205,0.0618188304079008
sub-EN078,12,R,67,-1.4392449519057016,0.0450460950457463
sub-EN078,12,R,68,-1.2677609189246906,0.0403688307973183
sub-EN078,12,R,69,0.0503453163421924,0.2651274464243766
sub-EN078,12,R,70,-0.6414213991581684,0.014916828091409
sub-EN078,12,R,71,-0.0421983938788346,0.4194717784746689
sub-EN078,12,R,72,-2.019107145087244,0.0448534901543535
sub-EN078,12,R,73,-0.0204430100132382,0.5519406481639169
sub-EN078,12,R,74,-0.2580762463388156,0.0138374098910021
sub-EN078,12,R,75,-1.2133365060682504,0.0020455843052123
sub-EN078,12,R,76,-0.1177310432583354,0.1772363255928496
sub-EN078,12,R,77,-0.0675591734074025,0.3827203143306409
sub-EN078,12,R,78,-0.2993472473952653,0.0480467704819274
sub-EN078,12,R,79,-1.5112404833204245,0.0543666635023677
sub-EN078,12,R,80,-0.1701826646147448,0.0036945629044537
sub-EN078,12,R,81,-0.1711444356415118,0.0595646778867906
sub-EN078,12,R,82,-0.2932039853457793,0.0877565534799587
sub-EN078,12,R,83,-0.4607687511625425,0.0865141923705723
sub-EN078,12,R,84,-0.8530404997147051,0.0533931268522996
sub-EN078,12,R,85,-0.1771285355856197,0.010405317966673
sub-EN078,12,R,86,0.0089642994499181,0.765919308646096
sub-EN078,12,R,87,-0.0323064908872154,0.1943691895504722
sub-EN078,12,R,88,-1.091817954176709,0.0471723140522678
sub-EN078,12,R,89,-0.3039600139561079,0.0046713977054889
sub-EN078,12,R,90,-0.1750133762435972,8.984192738154537e-05
sub-EN078,12,R,91,-0.7347647798474451,0.0380399811696669
sub-EN078,12,R,92,-0.0874506472241319,0.3291562473652343
sub-EN078,12,R,93,-0.7865083592113722,0.0582203509240911
sub-EN078,12,R,94,-0.0497799151549537,0.2408615203736531
sub-EN078,12,R,95,-0.2055930136554432,0.0324379920287904
sub-EN078,12,R,96,-0.0681980773885474,0.1208905401123895
sub-EN078,12,R,97,0.0546262473793927,0.1301957669020939
sub-EN078,12,R,98,-0.0806116777449929,0.1067295770421065
sub-EN078,12,R,99,-0.1864351351037169,0.0823911539872874
sub-EN078,12,R,100,-0.072749699157566,0.0163087529605084
sub-EN078,12,R,101,-0.3640186305250807,0.0620793098255025
sub-EN078,12,R,102,-0.0678684333895464,0.0161736905240697
sub-EN078,12,R,103,-0.2126333086035704,0.0421829813237199
sub-EN078,12,R,104,-0.3844732861706427,0.0091235231751394
sub-EN078,12,R,105,-0.1649739482338698,8.018624528213127e-09
sub-EN078,12,R,106,0.0463998330914902,0.1725520862398545
sub-EN078,12,R,107,0.0303454486540879,0.2987048869130965
sub-EN078,12,R,108,-0.3048229789424355,0.0005470162109267
sub-EN078,12,R,109,-0.1539073147177121,0.0340327148608675
sub-EN078,12,R,110,-1.1740846938426572,0.0525085445417293
sub-EN078,12,R,111,-1.633244200058233,0.0420819527258922
sub-EN078,12,R,112,-0.2006446007240443,0.125330619072372
sub-EN078,12,R,113,-0.0534693130033021,0.1062520240581155
sub-EN078,12,R,114,-0.0584420322714287,0.0296776163663822
sub-EN078,12,R,115,-0.0404121429353766,0.3634867979519532
sub-EN078,12,R,116,-0.072041313046184,0.0031486366805846
sub-EN078,12,R,117,-0.0607051456396795,4.9729272057125984e-05
sub-EN078,12,R,118,-0.2010888440734006,1.0503077847316686e-05
sub-EN078,12,R,119,-0.2302059582339746,0.0841826463876987
sub-EN078,13,L,0,-2142.9016639625884,0.0262551312330108
sub-EN078,13,L,1,0.7141364060866224,0.4211904422259053
sub-EN078,13,L,2,-38.18579196335668,0.0246497130149525
sub-EN078,13,L,3,-124.52872373182096,0.0261356118943196
sub-EN078,13,L,4,-6.654536757578748,0.0532249811765256
sub-EN078,13,L,5,-0.1784595292985472,0.6832271996660682
sub-EN078,13,L,6,-13.349679260639332,0.0272773134499228
sub-EN078,13,L,7,-0.9074487347814048,0.0367372182461104
sub-EN078,13,L,8,-19.18203389864676,0.0224562996563009
sub-EN078,13,L,9,-2.1730587216172856,0.0005556705956639
sub-EN078,13,L,10,-4.333490402746177,0.035357456153188
sub-EN078,13,L,11,-13.262532726258138,0.0268676035406192
sub-EN078,13,L,12,-3.705860272641302,0.0213708012775891
sub-EN078,13,L,13,-6.631814072379169,0.0174884871625104
sub-EN078,13,L,14,-12.42628177590195,0.0174656527604717
sub-EN078,13,L,15,-3.665567254307904,0.0182611551781855
sub-EN078,13,L,16,-0.0692363796104896,0.5987028720680057
sub-EN078,13,L,17,-1.946451553520213,0.1678981082024973
sub-EN078,13,L,18,-0.6315905878104159,0.0302893910414356
sub-EN078,13,L,19,-5.627448843744733,0.0233113015011545
sub-EN078,13,L,20,-2.991249904346494,0.0194829714171854
sub-EN078,13,L,21,-1.228605502408989,0.0205108861233688
sub-EN078,13,L,22,-0.7256566922992533,0.0685703016733702
sub-EN078,13,L,23,0.1857792087870763,0.2183626970353177
sub-EN078,13,L,24,-0.0743419937610537,0.6891092321648657
sub-EN078,13,L,25,-1.039937952987663,0.0142228146668948
sub-EN078,13,L,26,-4.398601702836187,0.0045950678754694
sub-EN078,13,L,27,-0.5448107199311665,0.0106198423464236
sub-EN078,13,L,28,-1.7269725578342947,0.0075006192297653
sub-EN078,13,L,29,-0.4072220687262121,0.0143409289948093
sub-EN078,13,L,30,-0.1031821493398318,0.5419594140278445
sub-EN078,13,L,31,-0.430587330699023,0.0263752601689025
sub-EN078,13,L,32,-0.9060055928250568,0.0404949299920632
sub-EN078,13,L,33,-3.29331448061864,0.0367550297247496
sub-EN078,13,L,34,-0.0300376926768149,0.6304476385688227
sub-EN078,13,L,35,0.0016387633666523,0.9802186747919964
sub-EN078,13,L,36,-3.754179803601441,0.0224455075648425
sub-EN078,13,L,37,-0.0054545322750633,0.9294540558198148
sub-EN078,13,L,38,-0.973622322640466,0.0243397346641253
sub-EN078,13,L,39,-0.7159543451262951,0.0419165479845196
sub-EN078,13,L,40,-0.4138768750309923,0.1198034704544659
sub-EN078,13,L,41,-5.773861549837268,0.0258540346750383
sub-EN078,13,L,42,0.0443366664713128,0.26366434499665
sub-EN078,13,L,43,-0.1317562286880386,0.2205191548388305
sub-EN078,13,L,44,-0.1198904864961921,0.0196816266530411
sub-EN078,13,L,45,-0.4683339655226352,0.0224957964789127
sub-EN078,13,L,46,-1.128927495315058,0.0210742845687169
sub-EN078,13,L,47,-0.1765200249194109,0.2845138780543464
sub-EN078,13,L,48,-6.552243453182164,0.0325570129784545
sub-EN078,13,L,49,-0.9108251233168038,0.0062628464232321
sub-EN078,13,L,50,-0.0509388981928066,0.4554661317390625
sub-EN078,13,L,51,-0.3078948798581861,0.0638584047518634
sub-EN078,13,L,52,-0.616200273641281,9.925080445427272e-06
sub-EN078,13,L,53,-1.0666339029679617,0.0218886598058058
sub-EN078,13,L,54,-0.2791347675047371,0.0818072371455533
sub-EN078,13,L,55,-0.6176922585539498,0.0003628320998487
sub-EN078,13,L,56,-0.5682344026102101,0.022655013910539
sub-EN078,13,L,57,-0.1103376967027076,0.0947896747559945
sub-EN078,13,L,58,-0.9828166064613316,0.0328508460965415
sub-EN078,13,L,59,-0.4359325085766807,0.0499622292617513
sub-EN078,13,L,60,-1.2946233697645655,0.0181866277921547
sub-EN078,13,L,61,-0.1175668289297268,0.0555201019899044
sub-EN078,13,L,62,-1.526456367529253,0.0258289549121836
sub-EN078,13,L,63,-2.5714813146780373,0.0242306485257789
sub-EN078,13,L,64,-0.5075470958434461,0.0585401723824793
sub-EN078,13,L,65,-0.4066735239942055,0.0005281183248824
sub-EN078,13,L,66,-0.1422185038017935,0.2220658718341794
sub-EN078,13,L,67,-0.3329891363472614,0.0124932331876465
sub-EN078,13,L,68,-1.2707193503161336,0.0085684389055076
sub-EN078,13,L,69,-0.0052721069209252,0.9136917415845304
sub-EN078,13,L,70,-1.0466391498468048,0.0133744428161088
sub-EN078,13,L,71,-0.2422524981347148,0.0014364725763204
sub-EN078,13,L,72,-0.067841135386151,0.1681197349933612
sub-EN078,13,L,73,0.0406657077369182,0.2466792547250678
sub-EN078,13,L,74,-1.428963956361846,0.03302157084083
sub-EN078,13,L,75,-0.2211300855255354,0.1613056490688844
sub-EN078,13,L,76,-0.4427299715090035,0.0107815470660038
sub-EN078,13,L,77,-0.4713739127755453,0.0298784590165036
sub-EN078,13,L,78,-1.824501847086785,0.0371066698283152
sub-EN078,13,L,79,-0.0318721280361138,0.1834825864163813
sub-EN078,13,L,80,-0.0425992220361473,0.1716911995040806
sub-EN078,13,L,81,-0.1774941375815609,0.0004956929203708
sub-EN078,13,L,82,-0.0550960152620642,0.3275364459106373
sub-EN078,13,L,83,-0.1467522823334573,0.0571958488436941
sub-EN078,13,L,84,-0.4287254891503423,0.0313165751621199
sub-EN078,13,L,85,0.0619984321682077,0.2536999457853875
sub-EN078,13,L,86,-0.8143523194175967,0.0001018731426077
sub-EN078,13,L,87,-0.1576433995359633,0.0300723880181016
sub-EN078,13,L,88,-0.5958877193492186,0.0541280650691094
sub-EN078,13,L,89,-0.1007271403414922,0.0285296031348632
sub-EN078,13,L,90,-0.2447175451062206,0.0238020461979659
sub-EN078,13,L,91,-0.070232925135097,0.3891027196667757
sub-EN078,13,L,92,-0.2985464733326027,0.005663946092406
sub-EN078,13,L,93,-0.9689252547063764,0.0252179689236944
sub-EN078,13,L,94,-0.0929152377259618,0.0676816754224555
sub-EN078,13,L,95,-0.0948738273545366,0.0015640344889084
sub-EN078,13,L,96,-1.5258049057263343,0.0111016239269206
sub-EN078,13,L,97,-0.0106680139610971,0.7948586838702811
sub-EN078,13,L,98,-0.1420813282424876,0.0897452603056155
sub-EN078,13,L,99,-0.0772896480202835,0.0648832284593619
sub-EN078,13,L,100,-0.0175193119668799,0.7333345756325489
sub-EN078,13,L,101,-0.4750209801425215,0.0316516226281511
sub-EN078,13,L,102,-0.6314599734467947,0.0064552648229385
sub-EN078,13,L,103,-0.1082471680654115,0.1670276294179442
sub-EN078,13,L,104,-0.0398978341093206,0.1526313470990969
sub-EN078,13,L,105,-0.6222963645867686,0.0104397828572005
sub-EN078,13,L,106,-0.1973453623308987,0.0010614982604597
sub-EN078,13,L,107,-0.0688745293073274,0.117913406899275
sub-EN078,13,L,108,-0.1217772404819279,0.006348325931642
sub-EN078,13,L,109,0.008552711912276,0.7770476345528419
sub-EN078,13,L,110,-0.0522571560510375,0.0020401374014357
sub-EN078,13,L,111,-0.489529145244495,0.0418453862399555
sub-EN078,13,L,112,-1.0949766304999586,0.0278119706654707
sub-EN078,13,L,113,-0.09741077461392,0.0253533527041026
sub-EN078,13,L,114,-0.0319421938036074,0.3150966024142163
sub-EN078,13,L,115,-0.0497538752233554,0.1451971024370094
sub-EN078,13,L,116,0.018246628765906,0.3873898194064326
sub-EN078,13,L,117,-0.1953629466707393,0.0084644608796848
sub-EN078,13,L,118,-0.0355672810558477,0.0066902285876177
sub-EN078,13,L,119,-0.8564043328408774,0.018090813839545
sub-EN078,13,R,0,-2132.346096691617,0.0265066280940389
sub-EN078,13,R,1,1.9446687393913853,0.0871872068626839
sub-EN078,13,R,2,-15.079815091318553,0.0263178169558924
sub-EN078,13,R,3,-174.6769150036375,0.0253259136443165
sub-EN078,13,R,4,-5.72235279939852,0.03536169337922
sub-EN078,13,R,5,-0.162353263851203,0.6182528383407219
sub-EN078,13,R,6,-22.97631969598834,0.0205230308646321
sub-EN078,13,R,7,-2.560600306752886,0.0206544293847804
sub-EN078,13,R,8,-18.80421684934252,0.0312565926097319
sub-EN078,13,R,9,-1.0106772715024823,0.0006505055410002
sub-EN078,13,R,10,-6.2267035492919245,0.0206157893117885
sub-EN078,13,R,11,-19.60104065666876,0.0237591909429572
sub-EN078,13,R,12,-4.187990129723954,0.0197259395263008
sub-EN078,13,R,13,-3.2046196986763658,0.0200335123592422
sub-EN078,13,R,14,-12.73378988220344,0.0205440423527232
sub-EN078,13,R,15,-2.54268734998608,0.01483114405832
sub-EN078,13,R,16,-2.673038165808036,0.0400757836455479
sub-EN078,13,R,17,-7.1643983001127856,0.0633352575963584
sub-EN078,13,R,18,-0.7915249222746733,0.0168111870515217
sub-EN078,13,R,19,-1.5089081013851182,0.0091658683693983
sub-EN078,13,R,20,-2.9610783303354946,0.0101877866972071
sub-EN078,13,R,21,-1.8744327951082584,0.0135025888493245
sub-EN078,13,R,22,-3.9805933974423526,0.0322811440382483
sub-EN078,13,R,23,-0.3135110542981428,0.3839464069889373
sub-EN078,13,R,24,-0.461072955497272,0.0060137724508846
sub-EN078,13,R,25,-0.1698516809714024,0.0602998542189597
sub-EN078,13,R,26,-0.3961550925534044,0.0073675222623534
sub-EN078,13,R,27,-2.063424224851733,0.0234360327362049
sub-EN078,13,R,28,-0.9448472868304608,0.0158218608211281
sub-EN078,13,R,29,0.0711737799648214,0.2159681734798555
sub-EN078,13,R,30,0.0520368772129863,0.6993685745918481
sub-EN078,13,R,31,-0.0670861125462378,0.3132275247323339
sub-EN078,13,R,32,-1.5794034853879175,0.0172388238454149
sub-EN078,13,R,33,-0.2193506884959527,0.0026041173607676
sub-EN078,13,R,34,-0.076706827560539,0.6846762854781016
sub-EN078,13,R,35,-0.1003866228521042,0.4779037555550272
sub-EN078,13,R,36,-1.0822398901658383,0.002065702971098
sub-EN078,13,R,37,-6.573241366325443,0.0197244876131124
sub-EN078,13,R,38,-2.292613241823664,0.0282278627894875
sub-EN078,13,R,39,-2.5801451497988044,0.0301923158220658
sub-EN078,13,R,40,-0.3578145612312505,0.009562328456414
sub-EN078,13,R,41,-3.047980254730758,0.027765974236554
sub-EN078,13,R,42,-0.5138920147214147,0.0075279194507272
sub-EN078,13,R,43,-0.2853303146450525,0.011021541152423
sub-EN078,13,R,44,-0.0866603515950891,0.16039349499267
sub-EN078,13,R,45,-1.111513986915421,0.0265536274039252
sub-EN078,13,R,46,0.0353291063636022,0.4563252077180444
sub-EN078,13,R,47,-1.777056628193611,0.0084612255166743
sub-EN078,13,R,48,-0.8087692288230683,0.0899374091885434
sub-EN078,13,R,49,-2.4412805144919414,0.0276321089715337
sub-EN078,13,R,50,-0.4467050765767909,0.0456975426903271
sub-EN078,13,R,51,-0.3867910433109305,0.0566338375566248
sub-EN078,13,R,52,-0.1279356949452065,0.1223940021844517
sub-EN078,13,R,53,0.0211552420390999,0.6456990310617996
sub-EN078,13,R,54,-0.7280474813185387,0.0005515107071234
sub-EN078,13,R,55,-0.0084612975206286,0.9030297654282736
sub-EN078,13,R,56,-0.2181701187648551,0.0119287500536554
sub-EN078,13,R,57,-0.0104474551589448,0.7664189809233919
sub-EN078,13,R,58,-0.4285161790114035,0.0314390855986222
sub-EN078,13,R,59,-0.7724121020462479,0.0218351545856016
sub-EN078,13,R,60,-2.5475125223993254,0.0193317841999189
sub-EN078,13,R,61,-0.0902761089900894,0.1009550594123628
sub-EN078,13,R,62,-1.0476582814740258,0.0270983152178758
sub-EN078,13,R,63,-1.472456207213646,0.0129541506616332
sub-EN078,13,R,64,-0.4913562398237847,0.0181603470884501
sub-EN078,13,R,65,0.0098937535184302,0.7475729757320884
sub-EN078,13,R,66,-1.0564292387607166,0.0091064355224978
sub-EN078,13,R,67,-1.397889786253161,0.0354731918099806
sub-EN078,13,R,68,-1.0102076295282112,0.0242080540624579
sub-EN078,13,R,69,0.0133776421607713,0.7647670505844703
sub-EN078,13,R,70,-0.9962524118839866,0.0273846925182042
sub-EN078,13,R,71,-0.0993055433911681,0.0059473775056263
sub-EN078,13,R,72,-2.3159224287918696,0.0257206213987942
sub-EN078,13,R,73,-0.0901687574786362,0.0040374661619626
sub-EN078,13,R,74,-0.3970881712602601,0.0112863920462582
sub-EN078,13,R,75,-1.4602095584922412,0.0255764254706482
sub-EN078,13,R,76,-0.1962235186476853,0.0411440778572741
sub-EN078,13,R,77,-0.2977994229294516,0.0186043796274787
sub-EN078,13,R,78,-0.429656979178411,0.0308322987495704
sub-EN078,13,R,79,-2.107003544492907,0.014801946969535
sub-EN078,13,R,80,-0.1937768246779645,0.0174611538301092
sub-EN078,13,R,81,-0.4215209976938818,0.0189813284639883
sub-EN078,13,R,82,-0.4252463229291865,0.0195966121732248
sub-EN078,13,R,83,-0.6391235508270832,0.0190301359953056
sub-EN078,13,R,84,-1.2546158541409176,0.0242391118541623
sub-EN078,13,R,85,-0.5283233364261248,9.04242805389259e-07
sub-EN078,13,R,86,0.0137327593797917,0.7271657639495629
sub-EN078,13,R,87,-0.0034136112167795,0.868994922141014
sub-EN078,13,R,88,-1.6273477417087336,0.0221015365822635
sub-EN078,13,R,89,-0.1837104387719705,0.0460177504112803
sub-EN078,13,R,90,-0.0565030413431566,0.2178013293647076
sub-EN078,13,R,91,-0.5863567903253359,0.0141578536305257
sub-EN078,13,R,92,-0.1564232010461951,0.0158005147918938
sub-EN078,13,R,93,-0.6979243713572502,0.0413072461196182
sub-EN078,13,R,94,-0.1408384480535977,0.0269607954202427
sub-EN078,13,R,95,0.0126084457505441,0.8014841526349892
sub-EN078,13,R,96,-0.1032512668577382,0.0210806182296039
sub-EN078,13,R,97,-0.1606487948342427,0.0004497970253606
sub-EN078,13,R,98,0.0195341014206067,0.5394596927478488
sub-EN078,13,R,99,-0.4958563497963586,4.265857806995565e-05
sub-EN078,13,R,100,-0.1618966115166094,1.0137452465811832e-05
sub-EN078,13,R,101,-0.4478026146816982,0.0125219229118829
sub-EN078,13,R,102,0.0191382060222728,0.3850364592118414
sub-EN078,13,R,103,-0.2514416505898972,0.0065612472991287
sub-EN078,13,R,104,-0.3063924509711898,0.0069969178378324
sub-EN078,13,R,105,-0.1101174599246696,0.0117249208095978
sub-EN078,13,R,106,0.0298103398403877,0.5260637885351485
sub-EN078,13,R,107,-0.0385237009588665,0.1642316971053611
sub-EN078,13,R,108,-0.2109570248333838,0.0048897545840184
sub-EN078,13,R,109,-0.269498306116023,6.996870280206085e-07
sub-EN078,13,R,110,-1.2322382264946037,0.0157585412581661
sub-EN078,13,R,111,-2.081580332105079,0.0132326357843323
sub-EN078,13,R,112,-0.2814661235817293,0.0918179833183916
sub-EN078,13,R,113,-0.0034072976530711,0.8964679443354557
sub-EN078,13,R,114,-0.0132350223791742,0.6004732768308491
sub-EN078,13,R,115,-0.0760252427895143,0.0113077993082061
sub-EN078,13,R,116,-0.0023239227608782,0.8995809705527122
sub-EN078,13,R,117,-0.0079040213691891,0.4990838826163385
sub-EN078,13,R,118,-0.0490480106313406,0.196917783626082
sub-EN078,13,R,119,-0.3070264644910291,0.0589335637730091
sub-EN078,14,L,0,-2305.8247026501213,0.0141564320620694
sub-EN078,14,L,1,1.1818403016781704,0.1155798287410235
sub-EN078,14,L,2,-33.81008076955381,0.0123124899071667
sub-EN078,14,L,3,-125.01977327234351,0.0146132272968631
sub-EN078,14,L,4,-9.218804293270525,0.0024280533795193
sub-EN078,14,L,5,-0.3960181508379413,0.0277722659902192
sub-EN078,14,L,6,-18.407890696797622,0.0084310576404196
sub-EN078,14,L,7,-0.6772313869705113,0.0285184577748924
sub-EN078,14,L,8,-20.80683627732142,0.0095495830411979
sub-EN078,14,L,9,-2.251173530923221,0.0017363706422625
sub-EN078,14,L,10,-6.5420878516793,0.006928566098474
sub-EN078,14,L,11,-17.19314276115868,0.0125157063095162
sub-EN078,14,L,12,-3.374535157192511,0.0109391464923559
sub-EN078,14,L,13,-6.745397607395707,0.0075313294481264
sub-EN078,14,L,14,-16.877830668078737,0.0094624630584549
sub-EN078,14,L,15,-2.7898257374117037,0.0328242354048139
sub-EN078,14,L,16,-0.1929364980403589,0.1130522925146206
sub-EN078,14,L,17,-5.288279795469833,0.020966038174184
sub-EN078,14,L,18,-0.712279236347505,0.0037178127257896
sub-EN078,14,L,19,-5.242320472327783,0.0097483074886014
sub-EN078,14,L,20,-3.0534578199752187,0.0152820519210366
sub-EN078,14,L,21,-1.6251702952070264,0.0042957920361607
sub-EN078,14,L,22,-1.143284184880656,0.0002945453558266
sub-EN078,14,L,23,-0.0338092741273436,0.8559741436007857
sub-EN078,14,L,24,-0.5627336877703977,7.868444760304216e-05
sub-EN078,14,L,25,-0.5476168809747821,0.0029920827486604
sub-EN078,14,L,26,-3.856467709526052,0.0016898166654261
sub-EN078,14,L,27,-0.6677157698494585,0.0054177552444706
sub-EN078,14,L,28,-1.4392448197371202,0.0087589319201267
sub-EN078,14,L,29,-0.4482855893577596,0.0014463519393305
sub-EN078,14,L,30,0.0067960957406591,0.959528647788134
sub-EN078,14,L,31,-0.2870776640499506,0.0101850279035186
sub-EN078,14,L,32,-1.3659126980986669,0.0173904158586143
sub-EN078,14,L,33,-3.5004113279494065,0.0398052386327627
sub-EN078,14,L,34,-0.103704734914678,0.0136694422709642
sub-EN078,14,L,35,-0.0606991688575254,0.2584435426094811
sub-EN078,14,L,36,-4.040050377112969,0.0071135457601406
sub-EN078,14,L,37,-0.375000711503325,5.445957635689644e-07
sub-EN078,14,L,38,-0.8989286490822588,0.0229220163639321
sub-EN078,14,L,39,-0.6723245795015552,0.0077375016062262
sub-EN078,14,L,40,-0.7936876006971769,0.0044095641528607
sub-EN078,14,L,41,-6.102031631705988,0.0150665418859907
sub-EN078,14,L,42,-0.2620390681775321,1.1540903967690805e-06
sub-EN078,14,L,43,-0.0505915454459799,0.4543459802694641
sub-EN078,14,L,44,-0.0349035432715197,0.6254048748226746
sub-EN078,14,L,45,-0.8755364883978048,0.0184402669654574
sub-EN078,14,L,46,-1.406978459095394,0.0047594717212227
sub-EN078,14,L,47,-0.3358114288834399,0.0441738033956141
sub-EN078,14,L,48,-7.00875388413476,0.0116549763496752
sub-EN078,14,L,49,-0.3701834519981246,0.0682003965357805
sub-EN078,14,L,50,-0.2232861942199528,0.0312972596705121
sub-EN078,14,L,51,-0.6918117267906784,0.0125777396090088
sub-EN078,14,L,52,-0.4084574853366548,0.0005381081596711
sub-EN078,14,L,53,-1.056342185520195,0.0111607289744542
sub-EN078,14,L,54,-0.053839826381714,0.4963499430400037
sub-EN078,14,L,55,-0.7828896136585357,0.0076883374378631
sub-EN078,14,L,56,-0.1180095213396563,0.0994493953066356
sub-EN078,14,L,57,0.009967032348738,0.8230610906261104
sub-EN078,14,L,58,-0.8131513874452323,0.0119081662417006
sub-EN078,14,L,59,-0.4796072809714665,0.0023710634885935
sub-EN078,14,L,60,-1.018019743314829,0.0072805634982672
sub-EN078,14,L,61,-0.2639945916891964,0.0313439596534482
sub-EN078,14,L,62,-2.2473861329344915,0.0119937859195708
sub-EN078,14,L,63,-2.785168059174512,0.013488274813312
sub-EN078,14,L,64,-0.3238099993123861,0.0081860291636228
sub-EN078,14,L,65,-0.4968099671685201,0.002661729375317
sub-EN078,14,L,66,-0.3013125179691004,0.0184677756006962
sub-EN078,14,L,67,-0.312082829499627,0.0268960387158571
sub-EN078,14,L,68,-1.1077485806886167,0.0196111821009572
sub-EN078,14,L,69,0.0311388224771788,0.3982647099509663
sub-EN078,14,L,70,-1.308207880106182,0.0024466114284836
sub-EN078,14,L,71,-0.1834518818745348,0.0076034297627225
sub-EN078,14,L,72,-0.1345879346732261,0.0184453015360947
sub-EN078,14,L,73,-0.0697676514882469,0.0267410927469122
sub-EN078,14,L,74,-1.1981905970306386,0.023192862554601
sub-EN078,14,L,75,-0.5137016804723299,0.0009130504261789
sub-EN078,14,L,76,-0.8223928767398129,0.0056960785798545
sub-EN078,14,L,77,-0.3730254477275985,0.0197923069058743
sub-EN078,14,L,78,-2.9541629944172265,0.0132686758559631
sub-EN078,14,L,79,-0.0469762811705455,0.1202948208321204
sub-EN078,14,L,80,-0.010525404321473,0.844585808926377
