subject,run,hemi,mode_k,beta,p
sub-EN070,10,L,79,-0.0420527321028109,0.055375817355551
sub-EN070,10,L,80,-0.098474143530604,0.1419005179353924
sub-EN070,10,L,81,-0.2003030915880496,0.3655624919270062
sub-EN070,10,L,82,-0.156925968551803,0.2810289767057344
sub-EN070,10,L,83,-0.200403755436075,0.3057550185075112
sub-EN070,10,L,84,-0.2713002206604125,0.3363074335878738
sub-EN070,10,L,85,0.0917221218126271,0.0304206773725486
sub-EN070,10,L,86,-0.1492635313737889,0.3190466339014319
sub-EN070,10,L,87,-0.0604573017996121,0.1743168308193712
sub-EN070,10,L,88,-0.3387320406916773,0.2888093327657183
sub-EN070,10,L,89,-0.0409107169348679,0.5600072940790823
sub-EN070,10,L,90,-0.176744891478663,0.2533532667048924
sub-EN070,10,L,91,-0.0940887806219534,0.3639369114486626
sub-EN070,10,L,92,-0.0826643455444441,0.0620794375709063
sub-EN070,10,L,93,-0.6737022268194113,0.3275234900870116
sub-EN070,10,L,94,-0.1136639641858206,0.3444574024683037
sub-EN070,10,L,95,-0.0125210790651672,0.4655429540434574
sub-EN070,10,L,96,-0.5883328007736747,0.2743902169900616
sub-EN070,10,L,97,-0.1234066823484814,0.262671113201668
sub-EN070,10,L,98,-0.1077852919247941,0.1517044384980165
sub-EN070,10,L,99,-0.035471160623164,0.1951895584784139
sub-EN070,10,L,100,-0.0381936945709516,0.372447392562709
sub-EN070,10,L,101,-0.5090074012180925,0.3099531980693711
sub-EN070,10,L,102,-0.1874387803135846,0.3551383537256355
sub-EN070,10,L,103,-0.0410839516699926,0.5777785243867415
sub-EN070,10,L,104,-0.0327289717097939,0.2013301866580115
sub-EN070,10,L,105,-0.1245758116702692,0.4632561276186872
sub-EN070,10,L,106,-0.1564984158523216,0.3119090096751086
sub-EN070,10,L,107,-0.0669547832945905,0.336211069661727
sub-EN070,10,L,108,-0.0689060937463565,0.2773101251659627
sub-EN070,10,L,109,-0.0052339800255154,0.6160891535330704
sub-EN070,10,L,110,-0.0285116402646357,0.3158493298645614
sub-EN070,10,L,111,-0.1924604206316309,0.331137409737515
sub-EN070,10,L,112,-0.5959322533043012,0.2807514023758453
sub-EN070,10,L,113,-0.0316066858808233,0.6620292529305514
sub-EN070,10,L,114,0.0030361236472477,0.886247595962109
sub-EN070,10,L,115,-0.0506111308744863,0.4533115573997711
sub-EN070,10,L,116,0.0001506597074205,0.9923012858992116
sub-EN070,10,L,117,-0.0420656623857223,0.2352537576591672
sub-EN070,10,L,118,0.0086783674948476,0.5997951826184205
sub-EN070,10,L,119,-0.1904235976237809,0.2638752888628427
sub-EN070,10,R,0,-1197.8189882513873,0.2850825558559285
sub-EN070,10,R,1,1.0734859080886976,0.1255058568087919
sub-EN070,10,R,2,-7.062729837802838,0.3296027337910819
sub-EN070,10,R,3,-82.80148079000284,0.2803041008678224
sub-EN070,10,R,4,-4.230370360551077,0.3058178852372939
sub-EN070,10,R,5,-0.2962401076890027,0.033683967762137
sub-EN070,10,R,6,-12.219861946395554,0.3153682724212426
sub-EN070,10,R,7,0.1576659696871011,0.3986881286919197
sub-EN070,10,R,8,-12.583606884619975,0.2895898453456783
sub-EN070,10,R,9,0.0566267457950214,0.7116362510147811
sub-EN070,10,R,10,-1.778921145415707,0.3355520805462385
sub-EN070,10,R,11,-10.30936026201295,0.2620496526445283
sub-EN070,10,R,12,-2.337630374488076,0.3579970994639275
sub-EN070,10,R,13,-1.7776750991950254,0.3325283344632926
sub-EN070,10,R,14,-6.44565528231377,0.2954909398163355
sub-EN070,10,R,15,-1.3490530410143309,0.2955957842276068
sub-EN070,10,R,16,-1.4058368687494924,0.2617682557622055
sub-EN070,10,R,17,-7.900264101368873,0.2770935247608675
sub-EN070,10,R,18,-0.1495697233870948,0.5675666077963847
sub-EN070,10,R,19,-0.3256987213365871,0.2614536776353613
sub-EN070,10,R,20,-0.7398764022781299,0.3794464209453624
sub-EN070,10,R,21,-1.3025808352182169,0.2861666448965461
sub-EN070,10,R,22,-1.5083146833963528,0.3075572090140676
sub-EN070,10,R,23,-0.321885087825213,0.5020219624897966
sub-EN070,10,R,24,-0.1795720887859172,0.2337583025216184
sub-EN070,10,R,25,0.0370582917082342,0.3361866450166603
sub-EN070,10,R,26,0.0639246857899801,0.2661008585782058
sub-EN070,10,R,27,-0.6826641023935597,0.254821312606744
sub-EN070,10,R,28,-0.2168891393425771,0.4885373239342135
sub-EN070,10,R,29,-0.0299595814146877,0.4407071496865504
sub-EN070,10,R,30,-0.1357476009877998,0.2834722474780141
sub-EN070,10,R,31,-0.0809963509688473,0.5061566044737256
sub-EN070,10,R,32,-1.0318149619504278,0.3077926125172063
sub-EN070,10,R,33,-0.0552410133800434,0.5499442271338457
sub-EN070,10,R,34,-0.2344605843198387,0.272729956996204
sub-EN070,10,R,35,-0.1192837288642551,0.343283252051074
sub-EN070,10,R,36,-0.1981353687176678,0.3057182748289164
sub-EN070,10,R,37,-2.9517577367445758,0.2879097546175996
sub-EN070,10,R,38,-0.7294284635719204,0.3316093293432876
sub-EN070,10,R,39,-1.4755492010252853,0.2663722829858194
sub-EN070,10,R,40,-0.0715492816238833,0.209923280468996
sub-EN070,10,R,41,-1.9973406151803488,0.2717382156062193
sub-EN070,10,R,42,-0.0461637819530706,0.4453822639697791
sub-EN070,10,R,43,-0.2655022362873008,0.3661725665121944
sub-EN070,10,R,44,0.0234271465151461,0.6901023834720575
sub-EN070,10,R,45,-0.973782790040332,0.2911641375519869
sub-EN070,10,R,46,-0.0330311562012859,0.4376745179158392
sub-EN070,10,R,47,-0.7945748155030843,0.2629759933406821
sub-EN070,10,R,48,-0.9313113757769484,0.3331409059490627
sub-EN070,10,R,49,-1.546708930378109,0.2907747242026314
sub-EN070,10,R,50,-0.3460655272620106,0.2544563536640934
sub-EN070,10,R,51,-0.0875702732641795,0.5918543041720778
sub-EN070,10,R,52,-0.0149392657426876,0.8666462972526783
sub-EN070,10,R,53,0.0529268091395841,0.171995637104958
sub-EN070,10,R,54,-0.0881514137681064,0.3358531300869565
sub-EN070,10,R,55,0.0081815307541969,0.6582275826402968
sub-EN070,10,R,56,-0.132786213956947,0.4526272769320728
sub-EN070,10,R,57,0.0130642963363833,0.818387572479579
sub-EN070,10,R,58,-0.074010790021888,0.3794920572086119
sub-EN070,10,R,59,-0.3087409025833754,0.2329922309378567
sub-EN070,10,R,60,-0.8900543120885019,0.2798845680690838
sub-EN070,10,R,61,0.0244651817064072,0.2416612971017535
sub-EN070,10,R,62,-0.9432643605127948,0.2702532357189955
sub-EN070,10,R,63,-1.1024195406022452,0.3185312555393206
sub-EN070,10,R,64,-0.2215469486186308,0.2859993431141694
sub-EN070,10,R,65,0.0156714711221401,0.655730646619773
sub-EN070,10,R,66,-0.698268251623084,0.2807226349387755
sub-EN070,10,R,67,-0.705200064944356,0.2841828394706895
sub-EN070,10,R,68,-0.5940989618705553,0.2900839074212234
sub-EN070,10,R,69,-0.0192483313932072,0.5688892238401395
sub-EN070,10,R,70,-0.4898593458172001,0.2708891762259641
sub-EN070,10,R,71,0.0890681742181971,0.0426710327929773
sub-EN070,10,R,72,-0.8692935217451184,0.2817045812032718
sub-EN070,10,R,73,-0.0062258141598905,0.7838826004050868
sub-EN070,10,R,74,-0.139165703347484,0.1238697620056355
sub-EN070,10,R,75,-0.7263708022518077,0.2376330606450261
sub-EN070,10,R,76,-0.0402495091611209,0.4837107088926942
sub-EN070,10,R,77,-0.1580843818651097,0.2606687980601924
sub-EN070,10,R,78,-0.1864965260522753,0.1747271310428529
sub-EN070,10,R,79,-1.0200178723930626,0.2789535577734765
sub-EN070,10,R,80,-0.1624939183935663,0.4258725697049791
sub-EN070,10,R,81,-0.105141015430694,0.1380372393566243
sub-EN070,10,R,82,-0.2082004955866992,0.3276322717787278
sub-EN070,10,R,83,-0.0411995823780986,0.5163081276421392
sub-EN070,10,R,84,-0.4885121130747748,0.2814157978023343
sub-EN070,10,R,85,0.012495035897979,0.8791423574870892
sub-EN070,10,R,86,-0.0088649674756556,0.6900826445003196
sub-EN070,10,R,87,-6.68585050940307e-05,0.99559824075716
sub-EN070,10,R,88,-0.6396524268858225,0.2910863891751494
sub-EN070,10,R,89,-0.099511800678809,0.2406370674294714
sub-EN070,10,R,90,-0.0481737460932598,0.3102314840844062
sub-EN070,10,R,91,-0.1502780383469111,0.4281979029726402
sub-EN070,10,R,92,-0.1178928838000404,0.2958832257409758
sub-EN070,10,R,93,-0.3282482002221595,0.2931479702762878
sub-EN070,10,R,94,-0.1620722198324272,0.1875991655975034
sub-EN070,10,R,95,-0.0305445158538318,0.6492029583048406
sub-EN070,10,R,96,-0.0404303076278766,0.0773622857225749
sub-EN070,10,R,97,-0.0110632380135212,0.5487494948571434
sub-EN070,10,R,98,-0.0475249611718636,0.4433870130282029
sub-EN070,10,R,99,-0.1368759899967141,0.1995872289998468
sub-EN070,10,R,100,-0.040564541813061,0.1008070229933868
sub-EN070,10,R,101,-0.3022176867895362,0.2651143984678644
sub-EN070,10,R,102,0.0140876656221107,0.5741089363910553
sub-EN070,10,R,103,-0.0695828300572346,0.4273025513803975
sub-EN070,10,R,104,-0.0633138347064131,0.0649445351525788
sub-EN070,10,R,105,-0.0435705580445355,0.2783174320082648
sub-EN070,10,R,106,0.0201529753240618,0.1866418992522562
sub-EN070,10,R,107,0.0681415041064408,0.1190921870788498
sub-EN070,10,R,108,-0.0684829701526604,0.2797427089633744
sub-EN070,10,R,109,0.0046274282975728,0.7797905251952758
sub-EN070,10,R,110,-0.4187526785841743,0.3742645368220981
sub-EN070,10,R,111,-1.4869715526207208,0.2899271869667779
sub-EN070,10,R,112,-0.1837790723335044,0.2325032808802529
sub-EN070,10,R,113,-0.0639091369244738,0.1909455104315763
sub-EN070,10,R,114,-0.0240198666612977,0.3007817605508815
sub-EN070,10,R,115,-0.0286667283423005,0.429688345986311
sub-EN070,10,R,116,0.0093740093284124,0.6189597924371286
sub-EN070,10,R,117,-0.0135171192438899,0.3935149785100337
sub-EN070,10,R,118,-0.0081666468956423,0.6225924562507867
sub-EN070,10,R,119,-0.0144791663735599,0.3521395305224259
sub-EN070,11,L,0,-1195.2513323507212,0.2680511448232607
sub-EN070,11,L,1,-1.5151438944247126,0.0172046724313893
sub-EN070,11,L,2,-21.667841712462234,0.2540071190276908
sub-EN070,11,L,3,-59.96944647929676,0.2584658736549503
sub-EN070,11,L,4,-6.195249529616279,0.2719728212320543
sub-EN070,11,L,5,-0.1567573862699444,0.2251549347441372
sub-EN070,11,L,6,-8.171199352134998,0.2360632047689743
sub-EN070,11,L,7,-0.3970888791189728,0.1289884043057785
sub-EN070,11,L,8,-10.5516562082545,0.2716028091350415
sub-EN070,11,L,9,-0.8524557910205528,0.1964311358410936
sub-EN070,11,L,10,-2.2654575583587997,0.2975224521130322
sub-EN070,11,L,11,-6.702906972037126,0.2571820965327178
sub-EN070,11,L,12,-2.4225096332819054,0.2475094338840436
sub-EN070,11,L,13,-3.5193456661290194,0.2501632409683996
sub-EN070,11,L,14,-7.336204528006691,0.2461698936693306
sub-EN070,11,L,15,-2.7826328561469835,0.188809398206016
sub-EN070,11,L,16,-0.2117137130818118,0.0597025188314328
sub-EN070,11,L,17,-3.6689568118494016,0.2846691765670986
sub-EN070,11,L,18,-0.203236458078431,0.2984969678752658
sub-EN070,11,L,19,-2.0260659889967862,0.2747191813096289
sub-EN070,11,L,20,-2.003909769476909,0.2111631327264975
sub-EN070,11,L,21,-0.6418020361999771,0.2222021180767945
sub-EN070,11,L,22,-0.5041301680609613,0.1728384250874257
sub-EN070,11,L,23,-0.5051017775768878,1.900313417167391e-05
sub-EN070,11,L,24,-0.1145306955912813,0.3260719940741575
sub-EN070,11,L,25,-0.46983299140724,0.1808805264644801
sub-EN070,11,L,26,-1.0286630161293628,0.2074234555112371
sub-EN070,11,L,27,-0.1125922153576729,0.4313510647701088
sub-EN070,11,L,28,-0.8119887941355568,0.2152000257737792
sub-EN070,11,L,29,-0.1411539621386496,0.2982792602082177
sub-EN070,11,L,30,-0.5309114260258775,0.0007024505191337
sub-EN070,11,L,31,-0.083455474880368,0.2633409936420094
sub-EN070,11,L,32,-0.675172371310765,0.2277525272644753
sub-EN070,11,L,33,-2.6933546478741186,0.2258788612945859
sub-EN070,11,L,34,-0.0858226278583926,0.3137588115328439
sub-EN070,11,L,35,0.0792324233416699,0.2418541279257229
sub-EN070,11,L,36,-2.2439941104632863,0.2524876389573151
sub-EN070,11,L,37,-0.0740278417481035,0.4575755761372517
sub-EN070,11,L,38,-0.6939731426182537,0.1989615819775049
sub-EN070,11,L,39,-0.7706639659780122,0.1925705438675219
sub-EN070,11,L,40,-0.1708659086401412,0.1247346908966106
sub-EN070,11,L,41,-2.399429682145578,0.2565352121954596
sub-EN070,11,L,42,-0.0903399820912515,0.0275361746811565
sub-EN070,11,L,43,-0.1675077808746201,0.0509789274506777
sub-EN070,11,L,44,-0.0107634823387599,0.8544058179248081
sub-EN070,11,L,45,-0.6336633874294791,0.1406679824338391
sub-EN070,11,L,46,-0.2469102205098192,0.3666481696485352
sub-EN070,11,L,47,-0.0938306843685936,0.0839197177213938
sub-EN070,11,L,48,-3.777150763842743,0.2604831259297621
sub-EN070,11,L,49,-0.5334115760121112,0.2238147600605659
sub-EN070,11,L,50,-0.0417513579755194,0.301561714774624
sub-EN070,11,L,51,-0.5153860380862665,0.1982637323138305
sub-EN070,11,L,52,-0.0457525169400671,0.4870476967911424
sub-EN070,11,L,53,-0.8203951795534572,0.2661914096395517
sub-EN070,11,L,54,-0.2354031510664612,0.2120543354189627
sub-EN070,11,L,55,-0.3237015286392894,0.1144776456486479
sub-EN070,11,L,56,-0.2158155764862272,0.2549521750823206
sub-EN070,11,L,57,0.0108355765292307,0.7737570112070427
sub-EN070,11,L,58,-0.2832195655770803,0.3028552066075787
sub-EN070,11,L,59,-0.3659871139331417,0.2268264990014234
sub-EN070,11,L,60,-0.6248568980261129,0.2197346830690068
sub-EN070,11,L,61,-0.1132276862899331,0.5397436055066529
sub-EN070,11,L,62,-1.357752958897757,0.2414067754738094
sub-EN070,11,L,63,-1.2650128611460971,0.2709189595975437
sub-EN070,11,L,64,-0.3438420027494872,0.1518600143448169
sub-EN070,11,L,65,-0.2349198849729589,0.144108312858988
sub-EN070,11,L,66,-0.1896920813063251,0.2414134745800133
sub-EN070,11,L,67,-0.2213909678306162,0.2662491703944266
sub-EN070,11,L,68,-0.5133775926739574,0.2864633056444239
sub-EN070,11,L,69,-0.0946173269803162,0.0188679822777388
sub-EN070,11,L,70,-0.3463334153396874,0.2252805046914139
sub-EN070,11,L,71,-0.0142396211585007,0.649621664323178
sub-EN070,11,L,72,-0.098316554040924,0.0952098701480426
sub-EN070,11,L,73,-0.0315295867300636,0.3062498133822093
sub-EN070,11,L,74,-0.5454579133138694,0.2630967400483644
sub-EN070,11,L,75,-0.0650857297631298,0.0263158939035768
sub-EN070,11,L,76,-0.26477809897318,0.2107823501558198
sub-EN070,11,L,77,-0.3261028488131194,0.2286637093739656
sub-EN070,11,L,78,-1.641422131430713,0.2579307817246747
sub-EN070,11,L,79,-0.0128885591654559,0.3953771823893883
sub-EN070,11,L,80,-0.1215288138951025,0.0389366200831075
sub-EN070,11,L,81,-0.3599268545499494,0.1938650230557545
sub-EN070,11,L,82,-0.1220442164764775,0.3073435514722361
sub-EN070,11,L,83,-0.2772836044876142,0.2238384009948042
sub-EN070,11,L,84,-0.3825580006269974,0.19837212691025
sub-EN070,11,L,85,0.0413065458105602,0.404472141492866
sub-EN070,11,L,86,-0.2220927367100028,0.2514986894741117
sub-EN070,11,L,87,-0.0661402426018626,0.0910983165027351
sub-EN070,11,L,88,-0.3049529731333005,0.2576914128582265
sub-EN070,11,L,89,-0.0683148880564343,0.2595839081390371
sub-EN070,11,L,90,-0.1988713048149614,0.1702332521223406
sub-EN070,11,L,91,-0.115090671501845,0.1466698883377175
sub-EN070,11,L,92,-0.0565238120964133,0.2682314142283866
sub-EN070,11,L,93,-0.7853084360628473,0.2510889865665246
sub-EN070,11,L,94,-0.0406066944392653,0.5872300303138615
sub-EN070,11,L,95,-0.0178934184742487,0.3245091293294118
sub-EN070,11,L,96,-0.66008364981443,0.2604045922930406
sub-EN070,11,L,97,-0.0910274935761798,0.2749677311504684
sub-EN070,11,L,98,-0.0246377543669424,0.6904003999990221
sub-EN070,11,L,99,-0.0630733264191866,0.0758146315960908
sub-EN070,11,L,100,-0.0093565007857352,0.8084259265300757
sub-EN070,11,L,101,-0.5362159181611966,0.2295376647679126
sub-EN070,11,L,102,-0.1507097390687299,0.3256177893062753
sub-EN070,11,L,103,-0.1183226955557644,0.0483578215951894
sub-EN070,11,L,104,0.0130873703023277,0.639692245651494
sub-EN070,11,L,105,-0.2166026844074725,0.2381604305757203
sub-EN070,11,L,106,-0.1623864924983468,0.1517626607439715
sub-EN070,11,L,107,-0.0961448257977131,0.1294505165426393
sub-EN070,11,L,108,-0.102845476019233,0.094322569209154
sub-EN070,11,L,109,-0.0867809515156798,0.0310499665609394
sub-EN070,11,L,110,0.0092216591568521,0.6711379232343784
sub-EN070,11,L,111,-0.155951271188561,0.3969400396104754
sub-EN070,11,L,112,-0.4614522701914826,0.2814837977814137
sub-EN070,11,L,113,-0.0708587424506561,0.1313961174394186
sub-EN070,11,L,114,0.0049507761086534,0.7226030032408317
sub-EN070,11,L,115,-0.0892497777997689,0.0913339000746774
sub-EN070,11,L,116,0.0053333170248557,0.8170899671457462
sub-EN070,11,L,117,-0.0185080491966325,0.4502600366111567
sub-EN070,11,L,118,-0.0384658676836593,0.140436895593777
sub-EN070,11,L,119,-0.1586320253089323,0.1229741119110823
sub-EN070,11,R,0,-1170.9084722259715,0.2701167347191557
sub-EN070,11,R,1,-1.1995140801481,0.069157332173684
sub-EN070,11,R,2,-7.490691856767031,0.2710343162943424
sub-EN070,11,R,3,-84.77537849805113,0.2588881300498047
sub-EN070,11,R,4,-3.785974794337123,0.2466628502280898
sub-EN070,11,R,5,-0.3730069611924378,0.0214788191543452
sub-EN070,11,R,6,-13.88980434240282,0.2469562340213961
sub-EN070,11,R,7,-0.5241224091233423,0.0028284199044037
sub-EN070,11,R,8,-12.187967448152971,0.268122453856612
sub-EN070,11,R,9,-0.4306299412147116,0.0035376257890426
sub-EN070,11,R,10,-1.896049225908291,0.3008803561599127
sub-EN070,11,R,11,-9.146741607420422,0.2550667241002551
sub-EN070,11,R,12,-3.162760740898687,0.221710047997797
sub-EN070,11,R,13,-2.309873319980815,0.1771939814341962
sub-EN070,11,R,14,-7.128579606560977,0.2570653604716583
sub-EN070,11,R,15,-1.7783535988167218,0.222085260462498
sub-EN070,11,R,16,-1.7521758434719046,0.2433644668638267
sub-EN070,11,R,17,-7.220219900174323,0.2894120201648002
sub-EN070,11,R,18,-0.3939127766684496,0.1915294789799635
sub-EN070,11,R,19,-0.596543361186153,0.1211062172674335
sub-EN070,11,R,20,-1.0550201091189038,0.2488748355639929
sub-EN070,11,R,21,-1.4956170531335962,0.2398871867707225
sub-EN070,11,R,22,-1.410431201261405,0.3234010666268454
sub-EN070,11,R,23,-0.970406797346621,0.0259667750200385
sub-EN070,11,R,24,0.049372622854026,0.7075449671663551
sub-EN070,11,R,25,-0.1411423038860589,0.0044642311601791
sub-EN070,11,R,26,-0.041232973520951,0.3953473134170111
sub-EN070,11,R,27,-0.6598123594248307,0.2887626989388198
sub-EN070,11,R,28,-0.4282835648216111,0.0720374000076465
sub-EN070,11,R,29,-0.1468172425568487,0.0137122682573829
sub-EN070,11,R,30,-0.2309319972067813,0.0350447856565283
sub-EN070,11,R,31,-0.2178946419884858,0.1193115069752247
sub-EN070,11,R,32,-1.1642758405958376,0.2452439200294476
sub-EN070,11,R,33,-0.1810290590023436,0.1957085414819032
sub-EN070,11,R,34,-0.3819814356181587,0.0724561431500555
sub-EN070,11,R,35,-0.1832951858384257,0.3465685212460654
sub-EN070,11,R,36,-0.1358225780587512,0.525077016292413
sub-EN070,11,R,37,-3.231367010345849,0.2633150958287139
sub-EN070,11,R,38,-1.0118374253515596,0.2375139783695097
sub-EN070,11,R,39,-1.2784531735625535,0.2885033108425647
sub-EN070,11,R,40,-0.1320765370137935,0.0479628315864814
sub-EN070,11,R,41,-2.064288228981326,0.2578506013137644
sub-EN070,11,R,42,-0.082272897833503,0.1331572278558097
sub-EN070,11,R,43,-0.3532420393670834,0.1109934386578305
sub-EN070,11,R,44,0.0098158494115819,0.8247308704288102
sub-EN070,11,R,45,-1.0343924202443302,0.2584368914174719
sub-EN070,11,R,46,-0.0263485647538327,0.5342683808653769
sub-EN070,11,R,47,-0.5268079544535073,0.3296235072357565
sub-EN070,11,R,48,-1.1259188939944422,0.2061057673322107
sub-EN070,11,R,49,-1.5896563863598832,0.2761049849434153
sub-EN070,11,R,50,-0.3283696306394877,0.2288634422580785
sub-EN070,11,R,51,-0.2403433231074583,0.1320184834503678
sub-EN070,11,R,52,-0.2027499846360149,0.0003445801095857
sub-EN070,11,R,53,0.0191681211505408,0.6149643902452323
sub-EN070,11,R,54,-0.1509471896318021,0.063065053650498
sub-EN070,11,R,55,-0.0128098659504385,0.5845172797692717
sub-EN070,11,R,56,-0.4197574656982931,0.0662817365867045
sub-EN070,11,R,57,-0.0874193754178417,0.2176192097795818
sub-EN070,11,R,58,-0.1648936717626423,0.2166168810155525
sub-EN070,11,R,59,-0.3021791239516218,0.3386397561223742
sub-EN070,11,R,60,-0.8865857653592676,0.2402592798917192
sub-EN070,11,R,61,-0.0181093294739855,0.4307022905690675
sub-EN070,11,R,62,-0.7889484858542717,0.2901047847287461
sub-EN070,11,R,63,-1.2979211086677729,0.2543871051780035
sub-EN070,11,R,64,-0.2327201987649183,0.2763679345937223
sub-EN070,11,R,65,-0.0032548581200559,0.9180084186596196
sub-EN070,11,R,66,-0.6842903840628507,0.2524668310512505
sub-EN070,11,R,67,-0.6313855612573246,0.2423400645700221
sub-EN070,11,R,68,-0.6583642635285899,0.246416972324464
sub-EN070,11,R,69,-0.0921109649108485,0.0091292202892063
sub-EN070,11,R,70,-0.4842044203576738,0.2801331137099913
sub-EN070,11,R,71,-0.0081066099512841,0.7883217729497509
sub-EN070,11,R,72,-0.6505964805799268,0.3589089720628212
sub-EN070,11,R,73,-0.0512035142632101,0.1073910082451825
sub-EN070,11,R,74,-0.0990088743722303,0.215196287457542
sub-EN070,11,R,75,-0.4754327482545464,0.3930703549019673
sub-EN070,11,R,76,-0.1013342629295962,0.0230102167959481
sub-EN070,11,R,77,-0.1458182506777897,0.3136360952381259
sub-EN070,11,R,78,-0.1911791548832022,0.2775231567150536
sub-EN070,11,R,79,-1.0825405685314282,0.2533078468722422
sub-EN070,11,R,80,-0.2366240834466187,0.2638346080494985
sub-EN070,11,R,81,-0.2035682677064506,0.0291334791113818
sub-EN070,11,R,82,-0.204034314007538,0.2367347474405263
sub-EN070,11,R,83,-0.1487091785820048,0.0372810527408037
sub-EN070,11,R,84,-0.4878374180164496,0.2675272119683226
sub-EN070,11,R,85,-0.1400215770511475,0.1223985996117733
sub-EN070,11,R,86,-0.0532359196299248,0.0415189692716959
sub-EN070,11,R,87,-0.0257127699001599,0.0251979903539318
sub-EN070,11,R,88,-0.4377480529071914,0.3098551000417407
sub-EN070,11,R,89,-0.1349606685359338,0.06629634900382
sub-EN070,11,R,90,-0.0434010775314357,0.1824368975840025
sub-EN070,11,R,91,-0.3216165852388,0.0851099765297989
sub-EN070,11,R,92,-0.0978340884425539,0.3001350729317022
sub-EN070,11,R,93,-0.4537814792784196,0.2507401599404386
sub-EN070,11,R,94,-0.0790606091137362,0.3599599363144051
sub-EN070,11,R,95,-0.1548477019638028,0.0034859290798498
sub-EN070,11,R,96,-0.1252613525648821,5.938525473214791e-06
sub-EN070,11,R,97,-0.0103750425226714,0.5126764384167769
sub-EN070,11,R,98,-0.073336909473445,0.2541779423938045
sub-EN070,11,R,99,-0.1188117728339045,0.2854943623541944
sub-EN070,11,R,100,0.0308093493532704,0.2523361998236332
sub-EN070,11,R,101,-0.2541200669293731,0.2445890864737636
sub-EN070,11,R,102,-0.0009405342582607,0.9677706686838125
sub-EN070,11,R,103,-0.1348224326319358,0.1619107763069284
sub-EN070,11,R,104,-0.0511584602402992,0.150069033334231
sub-EN070,11,R,105,-0.0317491718191541,0.3434511054809296
sub-EN070,11,R,106,-0.0142775401889881,0.35644676308395
sub-EN070,11,R,107,-0.0187471084560345,0.4501217431747462
sub-EN070,11,R,108,-0.0657249563856324,0.1916888709377959
sub-EN070,11,R,109,-0.027802845452603,0.2067049250324847
sub-EN070,11,R,110,-0.4649426507215648,0.238414793838085
sub-EN070,11,R,111,-1.3814318742113416,0.2768199991157861
sub-EN070,11,R,112,-0.121817080473759,0.2466535034930139
sub-EN070,11,R,113,-0.0491530706234073,0.0590561516053551
sub-EN070,11,R,114,-0.0158018973819438,0.3435286709593601
sub-EN070,11,R,115,-0.0871128167723955,0.1128966813707983
sub-EN070,11,R,116,-0.0258191436538061,0.1560975364575056
sub-EN070,11,R,117,-0.0202164950032735,0.1298089331389798
sub-EN070,11,R,118,-0.0351255124866092,0.069186798389889
sub-EN070,11,R,119,-0.0123120116021805,0.4375322852860988
sub-EN070,12,L,0,-1166.595634435433,0.2239616315992783
sub-EN070,12,L,1,-1.2129311625941626,0.1480712091608712
sub-EN070,12,L,2,-18.475444487720427,0.2402850586753433
sub-EN070,12,L,3,-60.79362273192483,0.2207912170466735
sub-EN070,12,L,4,-3.8306718727706137,0.1997753853433306
sub-EN070,12,L,5,0.1042274906836222,0.6109154457209738
sub-EN070,12,L,6,-8.058644126632768,0.2031600396475638
sub-EN070,12,L,7,-0.4283471407398879,0.2559751510208996
sub-EN070,12,L,8,-11.602102451252724,0.2195312986430358
sub-EN070,12,L,9,-0.344552943007513,0.4494627847454652
sub-EN070,12,L,10,-1.7176982829175518,0.299773219452711
sub-EN070,12,L,11,-6.08380192493649,0.2451003599106184
sub-EN070,12,L,12,-2.525295670544766,0.2697042881442775
sub-EN070,12,L,13,-3.8102520610298254,0.2310046953414526
sub-EN070,12,L,14,-8.067773682136185,0.2040420056610303
sub-EN070,12,L,15,-2.7472816811906835,0.2259909478332205
sub-EN070,12,L,16,0.1447530673637139,0.2111088532251587
sub-EN070,12,L,17,-3.514724180446993,0.223481082624175
sub-EN070,12,L,18,-0.3720354577878723,0.0688296652294064
sub-EN070,12,L,19,-2.045641089395112,0.2535072354651427
sub-EN070,12,L,20,-1.811572328093705,0.1867734843464214
sub-EN070,12,L,21,-0.5494908481398937,0.3897628134014447
sub-EN070,12,L,22,-0.2989204559251648,0.3478377335316195
sub-EN070,12,L,23,0.0083056995436068,0.963687023813458
sub-EN070,12,L,24,0.067303988199442,0.4900134143546186
sub-EN070,12,L,25,-0.4346440458326243,0.1638190527751473
sub-EN070,12,L,26,-1.4437737384812792,0.1988797821946926
sub-EN070,12,L,27,-0.108709225695738,0.4293931242953692
sub-EN070,12,L,28,-0.6910354175864006,0.2142566198444279
sub-EN070,12,L,29,-0.0725322816851673,0.4370147127486171
sub-EN070,12,L,30,-0.0563733219180315,0.6991869083542342
sub-EN070,12,L,31,-0.0835726892124244,0.221960766270903
sub-EN070,12,L,32,-0.4003512024637433,0.3462712879953895
sub-EN070,12,L,33,-2.9309140018990494,0.2218688302326367
sub-EN070,12,L,34,-0.0678284725243854,0.6116346206958767
sub-EN070,12,L,35,0.2277211223361279,0.0022504570655404
sub-EN070,12,L,36,-2.789962223692767,0.2178761702127267
sub-EN070,12,L,37,-0.3024637453516975,0.0605148445709533
sub-EN070,12,L,38,-0.6590594845903395,0.2174159136625971
sub-EN070,12,L,39,-0.7781584907049801,0.1770415315162119
sub-EN070,12,L,40,-0.1849360170545594,0.1840802001827001
